window,origin_literal,horizon_h,target_literal,base_m,actual_m,complete_hourly_features,current_contract_base_m
2018-08-30,2018-09-03T18:00:00,12,2018-09-04T06:00:00,8.39,7.71,True,
2018-08-30,2018-09-03T19:00:00,1,2018-09-03T20:00:00,8.3,8.15,True,
2018-08-30,2018-09-03T19:00:00,2,2018-09-03T21:00:00,8.3,8.17,True,
2018-08-30,2018-09-03T19:00:00,3,2018-09-03T22:00:00,8.3,8.17,True,
2018-08-30,2018-09-03T19:00:00,4,2018-09-03T23:00:00,8.3,8.19,True,
2018-08-30,2018-09-03T19:00:00,5,2018-09-04T00:00:00,8.3,8.14,True,
2018-08-30,2018-09-03T19:00:00,6,2018-09-04T01:00:00,8.3,8.01,True,
2018-08-30,2018-09-03T19:00:00,7,2018-09-04T02:00:00,8.3,7.89,True,
2018-08-30,2018-09-03T19:00:00,8,2018-09-04T03:00:00,8.3,7.76,True,
2018-08-30,2018-09-03T19:00:00,9,2018-09-04T04:00:00,8.3,7.72,True,
2018-08-30,2018-09-03T19:00:00,10,2018-09-04T05:00:00,8.3,7.68,True,
2018-08-30,2018-09-03T19:00:00,11,2018-09-04T06:00:00,8.3,7.71,True,
2018-08-30,2018-09-03T19:00:00,12,2018-09-04T07:00:00,8.3,7.7,True,
2018-08-30,2018-09-03T20:00:00,1,2018-09-03T21:00:00,8.2,8.17,True,
2018-08-30,2018-09-03T20:00:00,2,2018-09-03T22:00:00,8.2,8.17,True,
2018-08-30,2018-09-03T20:00:00,3,2018-09-03T23:00:00,8.2,8.19,True,
2018-08-30,2018-09-03T20:00:00,4,2018-09-04T00:00:00,8.2,8.14,True,
2018-08-30,2018-09-03T20:00:00,5,2018-09-04T01:00:00,8.2,8.01,True,
2018-08-30,2018-09-03T20:00:00,6,2018-09-04T02:00:00,8.2,7.89,True,
2018-08-30,2018-09-03T20:00:00,7,2018-09-04T03:00:00,8.2,7.76,True,
2018-08-30,2018-09-03T20:00:00,8,2018-09-04T04:00:00,8.2,7.72,True,
2018-08-30,2018-09-03T20:00:00,9,2018-09-04T05:00:00,8.2,7.68,True,
2018-08-30,2018-09-03T20:00:00,10,2018-09-04T06:00:00,8.2,7.71,True,
2018-08-30,2018-09-03T20:00:00,11,2018-09-04T07:00:00,8.2,7.7,True,
2018-08-30,2018-09-03T20:00:00,12,2018-09-04T08:00:00,8.2,7.63,True,
2018-08-30,2018-09-03T21:00:00,1,2018-09-03T22:00:00,8.15,8.17,True,
2018-08-30,2018-09-03T21:00:00,2,2018-09-03T23:00:00,8.15,8.19,True,
2018-08-30,2018-09-03T21:00:00,3,2018-09-04T00:00:00,8.15,8.14,True,
2018-08-30,2018-09-03T21:00:00,4,2018-09-04T01:00:00,8.15,8.01,True,
2018-08-30,2018-09-03T21:00:00,5,2018-09-04T02:00:00,8.15,7.89,True,
2018-08-30,2018-09-03T21:00:00,6,2018-09-04T03:00:00,8.15,7.76,True,
2018-08-30,2018-09-03T21:00:00,7,2018-09-04T04:00:00,8.15,7.72,True,
2018-08-30,2018-09-03T21:00:00,8,2018-09-04T05:00:00,8.15,7.68,True,
2018-08-30,2018-09-03T21:00:00,9,2018-09-04T06:00:00,8.15,7.71,True,
2018-08-30,2018-09-03T21:00:00,10,2018-09-04T07:00:00,8.15,7.7,True,
2018-08-30,2018-09-03T21:00:00,11,2018-09-04T08:00:00,8.15,7.63,True,
2018-08-30,2018-09-03T21:00:00,12,2018-09-04T09:00:00,8.15,7.58,True,
2018-08-30,2018-09-03T22:00:00,1,2018-09-03T23:00:00,8.17,8.19,True,
2018-08-30,2018-09-03T22:00:00,2,2018-09-04T00:00:00,8.17,8.14,True,
2018-08-30,2018-09-03T22:00:00,3,2018-09-04T01:00:00,8.17,8.01,True,
2018-08-30,2018-09-03T22:00:00,4,2018-09-04T02:00:00,8.17,7.89,True,
2018-08-30,2018-09-03T22:00:00,5,2018-09-04T03:00:00,8.17,7.76,True,
2018-08-30,2018-09-03T22:00:00,6,2018-09-04T04:00:00,8.17,7.72,True,
2018-08-30,2018-09-03T22:00:00,7,2018-09-04T05:00:00,8.17,7.68,True,
2018-08-30,2018-09-03T22:00:00,8,2018-09-04T06:00:00,8.17,7.71,True,
2018-08-30,2018-09-03T22:00:00,9,2018-09-04T07:00:00,8.17,7.7,True,
2018-08-30,2018-09-03T22:00:00,10,2018-09-04T08:00:00,8.17,7.63,True,
2018-08-30,2018-09-03T22:00:00,11,2018-09-04T09:00:00,8.17,7.58,True,
2018-08-30,2018-09-03T22:00:00,12,2018-09-04T10:00:00,8.17,7.59,True,
2018-08-30,2018-09-03T23:00:00,1,2018-09-04T00:00:00,8.17,8.14,True,
2018-08-30,2018-09-03T23:00:00,2,2018-09-04T01:00:00,8.17,8.01,True,
2018-08-30,2018-09-03T23:00:00,3,2018-09-04T02:00:00,8.17,7.89,True,
2018-08-30,2018-09-03T23:00:00,4,2018-09-04T03:00:00,8.17,7.76,True,
2018-08-30,2018-09-03T23:00:00,5,2018-09-04T04:00:00,8.17,7.72,True,
2018-08-30,2018-09-03T23:00:00,6,2018-09-04T05:00:00,8.17,7.68,True,
2018-08-30,2018-09-03T23:00:00,7,2018-09-04T06:00:00,8.17,7.71,True,
2018-08-30,2018-09-03T23:00:00,8,2018-09-04T07:00:00,8.17,7.7,True,
2018-08-30,2018-09-03T23:00:00,9,2018-09-04T08:00:00,8.17,7.63,True,
2018-08-30,2018-09-03T23:00:00,10,2018-09-04T09:00:00,8.17,7.58,True,
2018-08-30,2018-09-03T23:00:00,11,2018-09-04T10:00:00,8.17,7.59,True,
2018-08-30,2018-09-03T23:00:00,12,2018-09-04T11:00:00,8.17,7.54,True,
2018-08-30,2018-09-04T00:00:00,1,2018-09-04T01:00:00,8.19,8.01,True,
2018-08-30,2018-09-04T00:00:00,2,2018-09-04T02:00:00,8.19,7.89,True,
2018-08-30,2018-09-04T00:00:00,3,2018-09-04T03:00:00,8.19,7.76,True,
2018-08-30,2018-09-04T00:00:00,4,2018-09-04T04:00:00,8.19,7.72,True,
2018-08-30,2018-09-04T00:00:00,5,2018-09-04T05:00:00,8.19,7.68,True,
2018-08-30,2018-09-04T00:00:00,6,2018-09-04T06:00:00,8.19,7.71,True,
2018-08-30,2018-09-04T00:00:00,7,2018-09-04T07:00:00,8.19,7.7,True,
2018-08-30,2018-09-04T00:00:00,8,2018-09-04T08:00:00,8.19,7.63,True,
2018-08-30,2018-09-04T00:00:00,9,2018-09-04T09:00:00,8.19,7.58,True,
2018-08-30,2018-09-04T00:00:00,10,2018-09-04T10:00:00,8.19,7.59,True,
2018-08-30,2018-09-04T00:00:00,11,2018-09-04T11:00:00,8.19,7.54,True,
2018-08-30,2018-09-04T00:00:00,12,2018-09-04T12:00:00,8.19,7.5,True,
2018-08-30,2018-09-04T01:00:00,1,2018-09-04T02:00:00,8.14,7.89,True,
2018-08-30,2018-09-04T01:00:00,2,2018-09-04T03:00:00,8.14,7.76,True,
2018-08-30,2018-09-04T01:00:00,3,2018-09-04T04:00:00,8.14,7.72,True,
2018-08-30,2018-09-04T01:00:00,4,2018-09-04T05:00:00,8.14,7.68,True,
2018-08-30,2018-09-04T01:00:00,5,2018-09-04T06:00:00,8.14,7.71,True,
2018-08-30,2018-09-04T01:00:00,6,2018-09-04T07:00:00,8.14,7.7,True,
2018-08-30,2018-09-04T01:00:00,7,2018-09-04T08:00:00,8.14,7.63,True,
2018-08-30,2018-09-04T01:00:00,8,2018-09-04T09:00:00,8.14,7.58,True,
2018-08-30,2018-09-04T01:00:00,9,2018-09-04T10:00:00,8.14,7.59,True,
2018-08-30,2018-09-04T01:00:00,10,2018-09-04T11:00:00,8.14,7.54,True,
2018-08-30,2018-09-04T01:00:00,11,2018-09-04T12:00:00,8.14,7.5,True,
2018-08-30,2018-09-04T01:00:00,12,2018-09-04T13:00:00,8.14,7.46,True,
2018-08-30,2018-09-04T02:00:00,1,2018-09-04T03:00:00,8.01,7.76,True,
2018-08-30,2018-09-04T02:00:00,2,2018-09-04T04:00:00,8.01,7.72,True,
2018-08-30,2018-09-04T02:00:00,3,2018-09-04T05:00:00,8.01,7.68,True,
2018-08-30,2018-09-04T02:00:00,4,2018-09-04T06:00:00,8.01,7.71,True,
2018-08-30,2018-09-04T02:00:00,5,2018-09-04T07:00:00,8.01,7.7,True,
2018-08-30,2018-09-04T02:00:00,6,2018-09-04T08:00:00,8.01,7.63,True,
2018-08-30,2018-09-04T02:00:00,7,2018-09-04T09:00:00,8.01,7.58,True,
2018-08-30,2018-09-04T02:00:00,8,2018-09-04T10:00:00,8.01,7.59,True,
2018-08-30,2018-09-04T02:00:00,9,2018-09-04T11:00:00,8.01,7.54,True,
2018-08-30,2018-09-04T02:00:00,10,2018-09-04T12:00:00,8.01,7.5,True,
2018-08-30,2018-09-04T02:00:00,11,2018-09-04T13:00:00,8.01,7.46,True,
2018-08-30,2018-09-04T02:00:00,12,2018-09-04T14:00:00,8.01,7.45,True,
2018-08-30,2018-09-04T03:00:00,1,2018-09-04T04:00:00,7.89,7.72,True,
2018-08-30,2018-09-04T03:00:00,2,2018-09-04T05:00:00,7.89,7.68,True,
2018-08-30,2018-09-04T03:00:00,3,2018-09-04T06:00:00,7.89,7.71,True,
2018-08-30,2018-09-04T03:00:00,4,2018-09-04T07:00:00,7.89,7.7,True,
2018-08-30,2018-09-04T03:00:00,5,2018-09-04T08:00:00,7.89,7.63,True,
2018-08-30,2018-09-04T03:00:00,6,2018-09-04T09:00:00,7.89,7.58,True,
2018-08-30,2018-09-04T03:00:00,7,2018-09-04T10:00:00,7.89,7.59,True,
2018-08-30,2018-09-04T03:00:00,8,2018-09-04T11:00:00,7.89,7.54,True,
2018-08-30,2018-09-04T03:00:00,9,2018-09-04T12:00:00,7.89,7.5,True,
2018-08-30,2018-09-04T03:00:00,10,2018-09-04T13:00:00,7.89,7.46,True,
2018-08-30,2018-09-04T03:00:00,11,2018-09-04T14:00:00,7.89,7.45,True,
2018-08-30,2018-09-04T03:00:00,12,2018-09-04T15:00:00,7.89,7.35,True,
2018-08-30,2018-09-04T04:00:00,1,2018-09-04T05:00:00,7.76,7.68,True,
2018-08-30,2018-09-04T04:00:00,2,2018-09-04T06:00:00,7.76,7.71,True,
2018-08-30,2018-09-04T04:00:00,3,2018-09-04T07:00:00,7.76,7.7,True,
2018-08-30,2018-09-04T04:00:00,4,2018-09-04T08:00:00,7.76,7.63,True,
2018-08-30,2018-09-04T04:00:00,5,2018-09-04T09:00:00,7.76,7.58,True,
2018-08-30,2018-09-04T04:00:00,6,2018-09-04T10:00:00,7.76,7.59,True,
2018-08-30,2018-09-04T04:00:00,7,2018-09-04T11:00:00,7.76,7.54,True,
2018-08-30,2018-09-04T04:00:00,8,2018-09-04T12:00:00,7.76,7.5,True,
2018-08-30,2018-09-04T04:00:00,9,2018-09-04T13:00:00,7.76,7.46,True,
2018-08-30,2018-09-04T04:00:00,10,2018-09-04T14:00:00,7.76,7.45,True,
2018-08-30,2018-09-04T04:00:00,11,2018-09-04T15:00:00,7.76,7.35,True,
2018-08-30,2018-09-04T04:00:00,12,2018-09-04T16:00:00,7.76,7.32,True,
2018-08-30,2018-09-04T05:00:00,1,2018-09-04T06:00:00,7.72,7.71,True,
2018-08-30,2018-09-04T05:00:00,2,2018-09-04T07:00:00,7.72,7.7,True,
2018-08-30,2018-09-04T05:00:00,3,2018-09-04T08:00:00,7.72,7.63,True,
2018-08-30,2018-09-04T05:00:00,4,2018-09-04T09:00:00,7.72,7.58,True,
2018-08-30,2018-09-04T05:00:00,5,2018-09-04T10:00:00,7.72,7.59,True,
2018-08-30,2018-09-04T05:00:00,6,2018-09-04T11:00:00,7.72,7.54,True,
2018-08-30,2018-09-04T05:00:00,7,2018-09-04T12:00:00,7.72,7.5,True,
2018-08-30,2018-09-04T05:00:00,8,2018-09-04T13:00:00,7.72,7.46,True,
2018-08-30,2018-09-04T05:00:00,9,2018-09-04T14:00:00,7.72,7.45,True,
2018-08-30,2018-09-04T05:00:00,10,2018-09-04T15:00:00,7.72,7.35,True,
2018-08-30,2018-09-04T05:00:00,11,2018-09-04T16:00:00,7.72,7.32,True,
2018-08-30,2018-09-04T05:00:00,12,2018-09-04T17:00:00,7.72,7.24,True,
2018-08-30,2018-09-04T06:00:00,1,2018-09-04T07:00:00,7.68,7.7,True,
2018-08-30,2018-09-04T06:00:00,2,2018-09-04T08:00:00,7.68,7.63,True,
2018-08-30,2018-09-04T06:00:00,3,2018-09-04T09:00:00,7.68,7.58,True,
2018-08-30,2018-09-04T06:00:00,4,2018-09-04T10:00:00,7.68,7.59,True,
2018-08-30,2018-09-04T06:00:00,5,2018-09-04T11:00:00,7.68,7.54,True,
2018-08-30,2018-09-04T06:00:00,6,2018-09-04T12:00:00,7.68,7.5,True,
2018-08-30,2018-09-04T06:00:00,7,2018-09-04T13:00:00,7.68,7.46,True,
2018-08-30,2018-09-04T06:00:00,8,2018-09-04T14:00:00,7.68,7.45,True,
2018-08-30,2018-09-04T06:00:00,9,2018-09-04T15:00:00,7.68,7.35,True,
2018-08-30,2018-09-04T06:00:00,10,2018-09-04T16:00:00,7.68,7.32,True,
2018-08-30,2018-09-04T06:00:00,11,2018-09-04T17:00:00,7.68,7.24,True,
2018-08-30,2018-09-04T06:00:00,12,2018-09-04T18:00:00,7.68,7.2,True,
2018-08-30,2018-09-04T07:00:00,1,2018-09-04T08:00:00,7.71,7.63,True,
2018-08-30,2018-09-04T07:00:00,2,2018-09-04T09:00:00,7.71,7.58,True,
2018-08-30,2018-09-04T07:00:00,3,2018-09-04T10:00:00,7.71,7.59,True,
2018-08-30,2018-09-04T07:00:00,4,2018-09-04T11:00:00,7.71,7.54,True,
2018-08-30,2018-09-04T07:00:00,5,2018-09-04T12:00:00,7.71,7.5,True,
2018-08-30,2018-09-04T07:00:00,6,2018-09-04T13:00:00,7.71,7.46,True,
2018-08-30,2018-09-04T07:00:00,7,2018-09-04T14:00:00,7.71,7.45,True,
2018-08-30,2018-09-04T07:00:00,8,2018-09-04T15:00:00,7.71,7.35,True,
2018-08-30,2018-09-04T07:00:00,9,2018-09-04T16:00:00,7.71,7.32,True,
2018-08-30,2018-09-04T07:00:00,10,2018-09-04T17:00:00,7.71,7.24,True,
2018-08-30,2018-09-04T07:00:00,11,2018-09-04T18:00:00,7.71,7.2,True,
2018-08-30,2018-09-04T07:00:00,12,2018-09-04T19:00:00,7.71,7.13,True,
2018-08-30,2018-09-04T08:00:00,1,2018-09-04T09:00:00,7.7,7.58,True,
2018-08-30,2018-09-04T08:00:00,2,2018-09-04T10:00:00,7.7,7.59,True,
2018-08-30,2018-09-04T08:00:00,3,2018-09-04T11:00:00,7.7,7.54,True,
2018-08-30,2018-09-04T08:00:00,4,2018-09-04T12:00:00,7.7,7.5,True,
2018-08-30,2018-09-04T08:00:00,5,2018-09-04T13:00:00,7.7,7.46,True,
2018-08-30,2018-09-04T08:00:00,6,2018-09-04T14:00:00,7.7,7.45,True,
2018-08-30,2018-09-04T08:00:00,7,2018-09-04T15:00:00,7.7,7.35,True,
2018-08-30,2018-09-04T08:00:00,8,2018-09-04T16:00:00,7.7,7.32,True,
2018-08-30,2018-09-04T08:00:00,9,2018-09-04T17:00:00,7.7,7.24,True,
2018-08-30,2018-09-04T08:00:00,10,2018-09-04T18:00:00,7.7,7.2,True,
2018-08-30,2018-09-04T08:00:00,11,2018-09-04T19:00:00,7.7,7.13,True,
2018-08-30,2018-09-04T08:00:00,12,2018-09-04T20:00:00,7.7,7.07,True,
2018-08-30,2018-09-04T09:00:00,1,2018-09-04T10:00:00,7.63,7.59,True,
2018-08-30,2018-09-04T09:00:00,2,2018-09-04T11:00:00,7.63,7.54,True,
2018-08-30,2018-09-04T09:00:00,3,2018-09-04T12:00:00,7.63,7.5,True,
2018-08-30,2018-09-04T09:00:00,4,2018-09-04T13:00:00,7.63,7.46,True,
2018-08-30,2018-09-04T09:00:00,5,2018-09-04T14:00:00,7.63,7.45,True,
2018-08-30,2018-09-04T09:00:00,6,2018-09-04T15:00:00,7.63,7.35,True,
2018-08-30,2018-09-04T09:00:00,7,2018-09-04T16:00:00,7.63,7.32,True,
2018-08-30,2018-09-04T09:00:00,8,2018-09-04T17:00:00,7.63,7.24,True,
2018-08-30,2018-09-04T09:00:00,9,2018-09-04T18:00:00,7.63,7.2,True,
2018-08-30,2018-09-04T09:00:00,10,2018-09-04T19:00:00,7.63,7.13,True,
2018-08-30,2018-09-04T09:00:00,11,2018-09-04T20:00:00,7.63,7.07,True,
2018-08-30,2018-09-04T09:00:00,12,2018-09-04T21:00:00,7.63,7.0,True,
2018-08-30,2018-09-04T10:00:00,1,2018-09-04T11:00:00,7.58,7.54,True,
2018-08-30,2018-09-04T10:00:00,2,2018-09-04T12:00:00,7.58,7.5,True,
2018-08-30,2018-09-04T10:00:00,3,2018-09-04T13:00:00,7.58,7.46,True,
2018-08-30,2018-09-04T10:00:00,4,2018-09-04T14:00:00,7.58,7.45,True,
2018-08-30,2018-09-04T10:00:00,5,2018-09-04T15:00:00,7.58,7.35,True,
2018-08-30,2018-09-04T10:00:00,6,2018-09-04T16:00:00,7.58,7.32,True,
2018-08-30,2018-09-04T10:00:00,7,2018-09-04T17:00:00,7.58,7.24,True,
2018-08-30,2018-09-04T10:00:00,8,2018-09-04T18:00:00,7.58,7.2,True,
2018-08-30,2018-09-04T10:00:00,9,2018-09-04T19:00:00,7.58,7.13,True,
2018-08-30,2018-09-04T10:00:00,10,2018-09-04T20:00:00,7.58,7.07,True,
2018-08-30,2018-09-04T10:00:00,11,2018-09-04T21:00:00,7.58,7.0,True,
2018-08-30,2018-09-04T10:00:00,12,2018-09-04T22:00:00,7.58,6.91,True,
2018-08-30,2018-09-04T11:00:00,1,2018-09-04T12:00:00,7.59,7.5,True,
2018-08-30,2018-09-04T11:00:00,2,2018-09-04T13:00:00,7.59,7.46,True,
2018-08-30,2018-09-04T11:00:00,3,2018-09-04T14:00:00,7.59,7.45,True,
2018-08-30,2018-09-04T11:00:00,4,2018-09-04T15:00:00,7.59,7.35,True,
2018-08-30,2018-09-04T11:00:00,5,2018-09-04T16:00:00,7.59,7.32,True,
2018-08-30,2018-09-04T11:00:00,6,2018-09-04T17:00:00,7.59,7.24,True,
2018-08-30,2018-09-04T11:00:00,7,2018-09-04T18:00:00,7.59,7.2,True,
2018-08-30,2018-09-04T11:00:00,8,2018-09-04T19:00:00,7.59,7.13,True,
2018-08-30,2018-09-04T11:00:00,9,2018-09-04T20:00:00,7.59,7.07,True,
2018-08-30,2018-09-04T11:00:00,10,2018-09-04T21:00:00,7.59,7.0,True,
2018-08-30,2018-09-04T11:00:00,11,2018-09-04T22:00:00,7.59,6.91,True,
2018-08-30,2018-09-04T11:00:00,12,2018-09-04T23:00:00,7.59,6.88,True,
2018-08-30,2018-09-04T12:00:00,1,2018-09-04T13:00:00,7.54,7.46,True,
2018-08-30,2018-09-04T12:00:00,2,2018-09-04T14:00:00,7.54,7.45,True,
2018-08-30,2018-09-04T12:00:00,3,2018-09-04T15:00:00,7.54,7.35,True,
2018-08-30,2018-09-04T12:00:00,4,2018-09-04T16:00:00,7.54,7.32,True,
2018-08-30,2018-09-04T12:00:00,5,2018-09-04T17:00:00,7.54,7.24,True,
2018-08-30,2018-09-04T12:00:00,6,2018-09-04T18:00:00,7.54,7.2,True,
2018-08-30,2018-09-04T12:00:00,7,2018-09-04T19:00:00,7.54,7.13,True,
2018-08-30,2018-09-04T12:00:00,8,2018-09-04T20:00:00,7.54,7.07,True,
2018-08-30,2018-09-04T12:00:00,9,2018-09-04T21:00:00,7.54,7.0,True,
2018-08-30,2018-09-04T12:00:00,10,2018-09-04T22:00:00,7.54,6.91,True,
2018-08-30,2018-09-04T12:00:00,11,2018-09-04T23:00:00,7.54,6.88,True,
2018-08-30,2018-09-04T12:00:00,12,2018-09-05T00:00:00,7.54,6.78,True,
2018-08-30,2018-09-04T13:00:00,1,2018-09-04T14:00:00,7.5,7.45,True,
2018-08-30,2018-09-04T13:00:00,2,2018-09-04T15:00:00,7.5,7.35,True,
2018-08-30,2018-09-04T13:00:00,3,2018-09-04T16:00:00,7.5,7.32,True,
2018-08-30,2018-09-04T13:00:00,4,2018-09-04T17:00:00,7.5,7.24,True,
2018-08-30,2018-09-04T13:00:00,5,2018-09-04T18:00:00,7.5,7.2,True,
2018-08-30,2018-09-04T13:00:00,6,2018-09-04T19:00:00,7.5,7.13,True,
2018-08-30,2018-09-04T13:00:00,7,2018-09-04T20:00:00,7.5,7.07,True,
2018-08-30,2018-09-04T13:00:00,8,2018-09-04T21:00:00,7.5,7.0,True,
2018-08-30,2018-09-04T13:00:00,9,2018-09-04T22:00:00,7.5,6.91,True,
2018-08-30,2018-09-04T13:00:00,10,2018-09-04T23:00:00,7.5,6.88,True,
2018-08-30,2018-09-04T13:00:00,11,2018-09-05T00:00:00,7.5,6.78,True,
2018-08-30,2018-09-04T13:00:00,12,2018-09-05T01:00:00,7.5,6.73,True,
2018-08-30,2018-09-04T14:00:00,1,2018-09-04T15:00:00,7.46,7.35,True,
2018-08-30,2018-09-04T14:00:00,2,2018-09-04T16:00:00,7.46,7.32,True,
2018-08-30,2018-09-04T14:00:00,3,2018-09-04T17:00:00,7.46,7.24,True,
2018-08-30,2018-09-04T14:00:00,4,2018-09-04T18:00:00,7.46,7.2,True,
2018-08-30,2018-09-04T14:00:00,5,2018-09-04T19:00:00,7.46,7.13,True,
2018-08-30,2018-09-04T14:00:00,6,2018-09-04T20:00:00,7.46,7.07,True,
2018-08-30,2018-09-04T14:00:00,7,2018-09-04T21:00:00,7.46,7.0,True,
2018-08-30,2018-09-04T14:00:00,8,2018-09-04T22:00:00,7.46,6.91,True,
2018-08-30,2018-09-04T14:00:00,9,2018-09-04T23:00:00,7.46,6.88,True,
2018-08-30,2018-09-04T14:00:00,10,2018-09-05T00:00:00,7.46,6.78,True,
2018-08-30,2018-09-04T14:00:00,11,2018-09-05T01:00:00,7.46,6.73,True,
2018-08-30,2018-09-04T14:00:00,12,2018-09-05T02:00:00,7.46,6.67,True,
2018-08-30,2018-09-04T15:00:00,1,2018-09-04T16:00:00,7.45,7.32,True,
2018-08-30,2018-09-04T15:00:00,2,2018-09-04T17:00:00,7.45,7.24,True,
2018-08-30,2018-09-04T15:00:00,3,2018-09-04T18:00:00,7.45,7.2,True,
2018-08-30,2018-09-04T15:00:00,4,2018-09-04T19:00:00,7.45,7.13,True,
2018-08-30,2018-09-04T15:00:00,5,2018-09-04T20:00:00,7.45,7.07,True,
2018-08-30,2018-09-04T15:00:00,6,2018-09-04T21:00:00,7.45,7.0,True,
2018-08-30,2018-09-04T15:00:00,7,2018-09-04T22:00:00,7.45,6.91,True,
2018-08-30,2018-09-04T15:00:00,8,2018-09-04T23:00:00,7.45,6.88,True,
2018-08-30,2018-09-04T15:00:00,9,2018-09-05T00:00:00,7.45,6.78,True,
2018-08-30,2018-09-04T15:00:00,10,2018-09-05T01:00:00,7.45,6.73,True,
2018-08-30,2018-09-04T15:00:00,11,2018-09-05T02:00:00,7.45,6.67,True,
2018-08-30,2018-09-04T15:00:00,12,2018-09-05T03:00:00,7.45,6.62,True,
2018-08-30,2018-09-04T16:00:00,1,2018-09-04T17:00:00,7.35,7.24,True,
2018-08-30,2018-09-04T16:00:00,2,2018-09-04T18:00:00,7.35,7.2,True,
2018-08-30,2018-09-04T16:00:00,3,2018-09-04T19:00:00,7.35,7.13,True,
2018-08-30,2018-09-04T16:00:00,4,2018-09-04T20:00:00,7.35,7.07,True,
2018-08-30,2018-09-04T16:00:00,5,2018-09-04T21:00:00,7.35,7.0,True,
2018-08-30,2018-09-04T16:00:00,6,2018-09-04T22:00:00,7.35,6.91,True,
2018-08-30,2018-09-04T16:00:00,7,2018-09-04T23:00:00,7.35,6.88,True,
2018-08-30,2018-09-04T16:00:00,8,2018-09-05T00:00:00,7.35,6.78,True,
2018-08-30,2018-09-04T16:00:00,9,2018-09-05T01:00:00,7.35,6.73,True,
2018-08-30,2018-09-04T16:00:00,10,2018-09-05T02:00:00,7.35,6.67,True,
2018-08-30,2018-09-04T16:00:00,11,2018-09-05T03:00:00,7.35,6.62,True,
2018-08-30,2018-09-04T16:00:00,12,2018-09-05T04:00:00,7.35,6.53,True,
2018-08-30,2018-09-04T17:00:00,1,2018-09-04T18:00:00,7.32,7.2,True,
2018-08-30,2018-09-04T17:00:00,2,2018-09-04T19:00:00,7.32,7.13,True,
2018-08-30,2018-09-04T17:00:00,3,2018-09-04T20:00:00,7.32,7.07,True,
2018-08-30,2018-09-04T17:00:00,4,2018-09-04T21:00:00,7.32,7.0,True,
2018-08-30,2018-09-04T17:00:00,5,2018-09-04T22:00:00,7.32,6.91,True,
2018-08-30,2018-09-04T17:00:00,6,2018-09-04T23:00:00,7.32,6.88,True,
2018-08-30,2018-09-04T17:00:00,7,2018-09-05T00:00:00,7.32,6.78,True,
2018-08-30,2018-09-04T17:00:00,8,2018-09-05T01:00:00,7.32,6.73,True,
2018-08-30,2018-09-04T17:00:00,9,2018-09-05T02:00:00,7.32,6.67,True,
2018-08-30,2018-09-04T17:00:00,10,2018-09-05T03:00:00,7.32,6.62,True,
2018-08-30,2018-09-04T17:00:00,11,2018-09-05T04:00:00,7.32,6.53,True,
2018-08-30,2018-09-04T17:00:00,12,2018-09-05T05:00:00,7.32,6.5,True,
2018-08-30,2018-09-04T18:00:00,1,2018-09-04T19:00:00,7.24,7.13,True,
2018-08-30,2018-09-04T18:00:00,2,2018-09-04T20:00:00,7.24,7.07,True,
2018-08-30,2018-09-04T18:00:00,3,2018-09-04T21:00:00,7.24,7.0,True,
2018-08-30,2018-09-04T18:00:00,4,2018-09-04T22:00:00,7.24,6.91,True,
2018-08-30,2018-09-04T18:00:00,5,2018-09-04T23:00:00,7.24,6.88,True,
2018-08-30,2018-09-04T18:00:00,6,2018-09-05T00:00:00,7.24,6.78,True,
2018-08-30,2018-09-04T18:00:00,7,2018-09-05T01:00:00,7.24,6.73,True,
2018-08-30,2018-09-04T18:00:00,8,2018-09-05T02:00:00,7.24,6.67,True,
2018-08-30,2018-09-04T18:00:00,9,2018-09-05T03:00:00,7.24,6.62,True,
2018-08-30,2018-09-04T18:00:00,10,2018-09-05T04:00:00,7.24,6.53,True,
2018-08-30,2018-09-04T18:00:00,11,2018-09-05T05:00:00,7.24,6.5,True,
2018-08-30,2018-09-04T18:00:00,12,2018-09-05T06:00:00,7.24,6.45,True,
2018-08-30,2018-09-04T19:00:00,1,2018-09-04T20:00:00,7.2,7.07,True,
2018-08-30,2018-09-04T19:00:00,2,2018-09-04T21:00:00,7.2,7.0,True,
2018-08-30,2018-09-04T19:00:00,3,2018-09-04T22:00:00,7.2,6.91,True,
2018-08-30,2018-09-04T19:00:00,4,2018-09-04T23:00:00,7.2,6.88,True,
2018-08-30,2018-09-04T19:00:00,5,2018-09-05T00:00:00,7.2,6.78,True,
2018-08-30,2018-09-04T19:00:00,6,2018-09-05T01:00:00,7.2,6.73,True,
2018-08-30,2018-09-04T19:00:00,7,2018-09-05T02:00:00,7.2,6.67,True,
2018-08-30,2018-09-04T19:00:00,8,2018-09-05T03:00:00,7.2,6.62,True,
2018-08-30,2018-09-04T19:00:00,9,2018-09-05T04:00:00,7.2,6.53,True,
2018-08-30,2018-09-04T19:00:00,10,2018-09-05T05:00:00,7.2,6.5,True,
2018-08-30,2018-09-04T19:00:00,11,2018-09-05T06:00:00,7.2,6.45,True,
2018-08-30,2018-09-04T19:00:00,12,2018-09-05T07:00:00,7.2,6.38,True,
2018-08-30,2018-09-04T20:00:00,1,2018-09-04T21:00:00,7.13,7.0,True,
2018-08-30,2018-09-04T20:00:00,2,2018-09-04T22:00:00,7.13,6.91,True,
