window,origin_literal,anchor_literal,lag_h,past_literal,anchor_m,past_m,value_m_per_h
2018-09-30,2018-10-05T22:00:00,2018-10-05T21:00:00,8,2018-10-05T13:00:00,5.18,5.84,-0.08250000000000002
2018-09-30,2018-10-05T23:00:00,2018-10-05T22:00:00,0.5,2018-10-05T21:30:00,5.11,,
2018-09-30,2018-10-05T23:00:00,2018-10-05T22:00:00,1,2018-10-05T21:00:00,5.11,5.18,-0.0699999999999994
2018-09-30,2018-10-05T23:00:00,2018-10-05T22:00:00,2,2018-10-05T20:00:00,5.11,5.26,-0.07499999999999973
2018-09-30,2018-10-05T23:00:00,2018-10-05T22:00:00,4,2018-10-05T18:00:00,5.11,5.43,-0.07999999999999985
2018-09-30,2018-10-05T23:00:00,2018-10-05T22:00:00,8,2018-10-05T14:00:00,5.11,5.74,-0.07874999999999999
2018-09-30,2018-10-06T00:00:00,2018-10-05T23:00:00,0.5,2018-10-05T22:30:00,5.06,,
2018-09-30,2018-10-06T00:00:00,2018-10-05T23:00:00,1,2018-10-05T22:00:00,5.06,5.11,-0.05000000000000071
2018-09-30,2018-10-06T00:00:00,2018-10-05T23:00:00,2,2018-10-05T21:00:00,5.06,5.18,-0.06000000000000005
2018-09-30,2018-10-06T00:00:00,2018-10-05T23:00:00,4,2018-10-05T19:00:00,5.06,5.35,-0.07250000000000001
2018-09-30,2018-10-06T00:00:00,2018-10-05T23:00:00,8,2018-10-05T15:00:00,5.06,5.67,-0.07625000000000004
2018-09-30,2018-10-06T01:00:00,2018-10-06T00:00:00,0.5,2018-10-05T23:30:00,5.0,,
2018-09-30,2018-10-06T01:00:00,2018-10-06T00:00:00,1,2018-10-05T23:00:00,5.0,5.06,-0.05999999999999961
2018-09-30,2018-10-06T01:00:00,2018-10-06T00:00:00,2,2018-10-05T22:00:00,5.0,5.11,-0.05500000000000016
2018-09-30,2018-10-06T01:00:00,2018-10-06T00:00:00,4,2018-10-05T20:00:00,5.0,5.26,-0.06499999999999995
2018-09-30,2018-10-06T01:00:00,2018-10-06T00:00:00,8,2018-10-05T16:00:00,5.0,5.6,-0.07499999999999996
2018-09-30,2018-10-06T02:00:00,2018-10-06T01:00:00,0.5,2018-10-06T00:30:00,4.94,,
2018-09-30,2018-10-06T02:00:00,2018-10-06T01:00:00,1,2018-10-06T00:00:00,4.94,5.0,-0.05999999999999961
2018-09-30,2018-10-06T02:00:00,2018-10-06T01:00:00,2,2018-10-05T23:00:00,4.94,5.06,-0.05999999999999961
2018-09-30,2018-10-06T02:00:00,2018-10-06T01:00:00,4,2018-10-05T21:00:00,4.94,5.18,-0.05999999999999983
2018-09-30,2018-10-06T02:00:00,2018-10-06T01:00:00,8,2018-10-05T17:00:00,4.94,5.52,-0.0724999999999999
2018-09-30,2018-10-06T03:00:00,2018-10-06T02:00:00,0.5,2018-10-06T01:30:00,4.87,,
2018-09-30,2018-10-06T03:00:00,2018-10-06T02:00:00,1,2018-10-06T01:00:00,4.87,4.94,-0.07000000000000028
2018-09-30,2018-10-06T03:00:00,2018-10-06T02:00:00,2,2018-10-06T00:00:00,4.87,5.0,-0.06499999999999995
2018-09-30,2018-10-06T03:00:00,2018-10-06T02:00:00,4,2018-10-05T22:00:00,4.87,5.11,-0.06000000000000005
2018-09-30,2018-10-06T03:00:00,2018-10-06T02:00:00,8,2018-10-05T18:00:00,4.87,5.43,-0.06999999999999995
2018-09-30,2018-10-06T04:00:00,2018-10-06T03:00:00,0.5,2018-10-06T02:30:00,4.84,,
2018-09-30,2018-10-06T04:00:00,2018-10-06T03:00:00,1,2018-10-06T02:00:00,4.84,4.87,-0.03000000000000025
2018-09-30,2018-10-06T04:00:00,2018-10-06T03:00:00,2,2018-10-06T01:00:00,4.84,4.94,-0.050000000000000266
2018-09-30,2018-10-06T04:00:00,2018-10-06T03:00:00,4,2018-10-05T23:00:00,4.84,5.06,-0.05499999999999994
2018-09-30,2018-10-06T04:00:00,2018-10-06T03:00:00,8,2018-10-05T19:00:00,4.84,5.35,-0.06374999999999997
2018-09-30,2018-10-06T05:00:00,2018-10-06T04:00:00,0.5,2018-10-06T03:30:00,4.79,,
2018-09-30,2018-10-06T05:00:00,2018-10-06T04:00:00,1,2018-10-06T03:00:00,4.79,4.84,-0.04999999999999982
2018-09-30,2018-10-06T05:00:00,2018-10-06T04:00:00,2,2018-10-06T02:00:00,4.79,4.87,-0.040000000000000036
2018-09-30,2018-10-06T05:00:00,2018-10-06T04:00:00,4,2018-10-06T00:00:00,4.79,5.0,-0.05249999999999999
2018-09-30,2018-10-06T05:00:00,2018-10-06T04:00:00,8,2018-10-05T20:00:00,4.79,5.26,-0.05874999999999997
2018-09-30,2018-10-06T06:00:00,2018-10-06T05:00:00,0.5,2018-10-06T04:30:00,4.74,,
2018-09-30,2018-10-06T06:00:00,2018-10-06T05:00:00,1,2018-10-06T04:00:00,4.74,4.79,-0.04999999999999982
2018-09-30,2018-10-06T06:00:00,2018-10-06T05:00:00,2,2018-10-06T03:00:00,4.74,4.84,-0.04999999999999982
2018-09-30,2018-10-06T06:00:00,2018-10-06T05:00:00,4,2018-10-06T01:00:00,4.74,4.94,-0.050000000000000044
2018-09-30,2018-10-06T06:00:00,2018-10-06T05:00:00,8,2018-10-05T21:00:00,4.74,5.18,-0.05499999999999994
2018-09-30,2018-10-06T07:00:00,2018-10-06T06:00:00,0.5,2018-10-06T05:30:00,4.71,,
2018-09-30,2018-10-06T07:00:00,2018-10-06T06:00:00,1,2018-10-06T05:00:00,4.71,4.74,-0.03000000000000025
2018-09-30,2018-10-06T07:00:00,2018-10-06T06:00:00,2,2018-10-06T04:00:00,4.71,4.79,-0.040000000000000036
2018-09-30,2018-10-06T07:00:00,2018-10-06T06:00:00,4,2018-10-06T02:00:00,4.71,4.87,-0.040000000000000036
2018-09-30,2018-10-06T07:00:00,2018-10-06T06:00:00,8,2018-10-05T22:00:00,4.71,5.11,-0.050000000000000044
2018-09-30,2018-10-06T08:00:00,2018-10-06T07:00:00,0.5,2018-10-06T06:30:00,4.64,,
2018-09-30,2018-10-06T08:00:00,2018-10-06T07:00:00,1,2018-10-06T06:00:00,4.64,4.71,-0.07000000000000028
2018-09-30,2018-10-06T08:00:00,2018-10-06T07:00:00,2,2018-10-06T05:00:00,4.64,4.74,-0.050000000000000266
2018-09-30,2018-10-06T08:00:00,2018-10-06T07:00:00,4,2018-10-06T03:00:00,4.64,4.84,-0.050000000000000044
2018-09-30,2018-10-06T08:00:00,2018-10-06T07:00:00,8,2018-10-05T23:00:00,4.64,5.06,-0.05249999999999999
2018-09-30,2018-10-06T09:00:00,2018-10-06T08:00:00,0.5,2018-10-06T07:30:00,4.61,,
2018-09-30,2018-10-06T09:00:00,2018-10-06T08:00:00,1,2018-10-06T07:00:00,4.61,4.64,-0.02999999999999936
2018-09-30,2018-10-06T09:00:00,2018-10-06T08:00:00,2,2018-10-06T06:00:00,4.61,4.71,-0.04999999999999982
2018-09-30,2018-10-06T09:00:00,2018-10-06T08:00:00,4,2018-10-06T04:00:00,4.61,4.79,-0.04499999999999993
2018-09-30,2018-10-06T09:00:00,2018-10-06T08:00:00,8,2018-10-06T00:00:00,4.61,5.0,-0.04874999999999996
2018-09-30,2018-10-06T10:00:00,2018-10-06T09:00:00,0.5,2018-10-06T08:30:00,4.56,,
2018-09-30,2018-10-06T10:00:00,2018-10-06T09:00:00,1,2018-10-06T08:00:00,4.56,4.61,-0.05000000000000071
2018-09-30,2018-10-06T10:00:00,2018-10-06T09:00:00,2,2018-10-06T07:00:00,4.56,4.64,-0.040000000000000036
2018-09-30,2018-10-06T10:00:00,2018-10-06T09:00:00,4,2018-10-06T05:00:00,4.56,4.74,-0.04500000000000015
2018-09-30,2018-10-06T10:00:00,2018-10-06T09:00:00,8,2018-10-06T01:00:00,4.56,4.94,-0.0475000000000001
2018-09-30,2018-10-06T11:00:00,2018-10-06T10:00:00,0.5,2018-10-06T09:30:00,4.53,,
2018-09-30,2018-10-06T11:00:00,2018-10-06T10:00:00,1,2018-10-06T09:00:00,4.53,4.56,-0.02999999999999936
2018-09-30,2018-10-06T11:00:00,2018-10-06T10:00:00,2,2018-10-06T08:00:00,4.53,4.61,-0.040000000000000036
2018-09-30,2018-10-06T11:00:00,2018-10-06T10:00:00,4,2018-10-06T06:00:00,4.53,4.71,-0.04499999999999993
2018-09-30,2018-10-06T11:00:00,2018-10-06T10:00:00,8,2018-10-06T02:00:00,4.53,4.87,-0.04249999999999998
2018-09-30,2018-10-06T12:00:00,2018-10-06T11:00:00,0.5,2018-10-06T10:30:00,4.49,,
2018-09-30,2018-10-06T12:00:00,2018-10-06T11:00:00,1,2018-10-06T10:00:00,4.49,4.53,-0.040000000000000036
2018-09-30,2018-10-06T12:00:00,2018-10-06T11:00:00,2,2018-10-06T09:00:00,4.49,4.56,-0.0349999999999997
2018-09-30,2018-10-06T12:00:00,2018-10-06T11:00:00,4,2018-10-06T07:00:00,4.49,4.64,-0.03749999999999987
2018-09-30,2018-10-06T12:00:00,2018-10-06T11:00:00,8,2018-10-06T03:00:00,4.49,4.84,-0.043749999999999956
2018-09-30,2018-10-06T13:00:00,2018-10-06T12:00:00,0.5,2018-10-06T11:30:00,4.44,,
2018-09-30,2018-10-06T13:00:00,2018-10-06T12:00:00,1,2018-10-06T11:00:00,4.44,4.49,-0.04999999999999982
2018-09-30,2018-10-06T13:00:00,2018-10-06T12:00:00,2,2018-10-06T10:00:00,4.44,4.53,-0.04499999999999993
2018-09-30,2018-10-06T13:00:00,2018-10-06T12:00:00,4,2018-10-06T08:00:00,4.44,4.61,-0.04249999999999998
2018-09-30,2018-10-06T13:00:00,2018-10-06T12:00:00,8,2018-10-06T04:00:00,4.44,4.79,-0.043749999999999956
2018-09-30,2018-10-06T14:00:00,2018-10-06T13:00:00,0.5,2018-10-06T12:30:00,4.4,,
2018-09-30,2018-10-06T14:00:00,2018-10-06T13:00:00,1,2018-10-06T12:00:00,4.4,4.44,-0.040000000000000036
2018-09-30,2018-10-06T14:00:00,2018-10-06T13:00:00,2,2018-10-06T11:00:00,4.4,4.49,-0.04499999999999993
2018-09-30,2018-10-06T14:00:00,2018-10-06T13:00:00,4,2018-10-06T09:00:00,4.4,4.56,-0.039999999999999813
2018-09-30,2018-10-06T14:00:00,2018-10-06T13:00:00,8,2018-10-06T05:00:00,4.4,4.74,-0.04249999999999998
2018-09-30,2018-10-06T15:00:00,2018-10-06T14:00:00,0.5,2018-10-06T13:30:00,4.36,,
2018-09-30,2018-10-06T15:00:00,2018-10-06T14:00:00,1,2018-10-06T13:00:00,4.36,4.4,-0.040000000000000036
2018-09-30,2018-10-06T15:00:00,2018-10-06T14:00:00,2,2018-10-06T12:00:00,4.36,4.44,-0.040000000000000036
2018-09-30,2018-10-06T15:00:00,2018-10-06T14:00:00,4,2018-10-06T10:00:00,4.36,4.53,-0.04249999999999998
2018-09-30,2018-10-06T15:00:00,2018-10-06T14:00:00,8,2018-10-06T06:00:00,4.36,4.71,-0.043749999999999956
2018-09-30,2018-10-06T16:00:00,2018-10-06T15:00:00,0.5,2018-10-06T14:30:00,4.33,,
2018-09-30,2018-10-06T16:00:00,2018-10-06T15:00:00,1,2018-10-06T14:00:00,4.33,4.36,-0.03000000000000025
2018-09-30,2018-10-06T16:00:00,2018-10-06T15:00:00,2,2018-10-06T13:00:00,4.33,4.4,-0.03500000000000014
2018-09-30,2018-10-06T16:00:00,2018-10-06T15:00:00,4,2018-10-06T11:00:00,4.33,4.49,-0.040000000000000036
2018-09-30,2018-10-06T16:00:00,2018-10-06T15:00:00,8,2018-10-06T07:00:00,4.33,4.64,-0.03874999999999995
2018-09-30,2018-10-06T17:00:00,2018-10-06T16:00:00,0.5,2018-10-06T15:30:00,4.29,,
2018-09-30,2018-10-06T17:00:00,2018-10-06T16:00:00,1,2018-10-06T15:00:00,4.29,4.33,-0.040000000000000036
2018-09-30,2018-10-06T17:00:00,2018-10-06T16:00:00,2,2018-10-06T14:00:00,4.29,4.36,-0.03500000000000014
2018-09-30,2018-10-06T17:00:00,2018-10-06T16:00:00,4,2018-10-06T12:00:00,4.29,4.44,-0.03750000000000009
2018-09-30,2018-10-06T17:00:00,2018-10-06T16:00:00,8,2018-10-06T08:00:00,4.29,4.61,-0.040000000000000036
2018-09-30,2018-10-06T18:00:00,2018-10-06T17:00:00,0.5,2018-10-06T16:30:00,4.27,,
2018-09-30,2018-10-06T18:00:00,2018-10-06T17:00:00,1,2018-10-06T16:00:00,4.27,4.29,-0.020000000000000462
2018-09-30,2018-10-06T18:00:00,2018-10-06T17:00:00,2,2018-10-06T15:00:00,4.27,4.33,-0.03000000000000025
2018-09-30,2018-10-06T18:00:00,2018-10-06T17:00:00,4,2018-10-06T13:00:00,4.27,4.4,-0.032500000000000195
2018-09-30,2018-10-06T18:00:00,2018-10-06T17:00:00,8,2018-10-06T09:00:00,4.27,4.56,-0.036250000000000004
2018-09-30,2018-10-06T19:00:00,2018-10-06T18:00:00,0.5,2018-10-06T17:30:00,4.23,,
2018-09-30,2018-10-06T19:00:00,2018-10-06T18:00:00,1,2018-10-06T17:00:00,4.23,4.27,-0.03999999999999915
2018-09-30,2018-10-06T19:00:00,2018-10-06T18:00:00,2,2018-10-06T16:00:00,4.23,4.29,-0.029999999999999805
2018-09-30,2018-10-06T19:00:00,2018-10-06T18:00:00,4,2018-10-06T14:00:00,4.23,4.36,-0.03249999999999997
2018-09-30,2018-10-06T19:00:00,2018-10-06T18:00:00,8,2018-10-06T10:00:00,4.23,4.53,-0.03749999999999998
2018-09-30,2018-10-06T20:00:00,2018-10-06T19:00:00,0.5,2018-10-06T18:30:00,4.16,,
2018-09-30,2018-10-06T20:00:00,2018-10-06T19:00:00,1,2018-10-06T18:00:00,4.16,4.23,-0.07000000000000028
2018-09-30,2018-10-06T20:00:00,2018-10-06T19:00:00,2,2018-10-06T17:00:00,4.16,4.27,-0.054999999999999716
2018-09-30,2018-10-06T20:00:00,2018-10-06T19:00:00,4,2018-10-06T15:00:00,4.16,4.33,-0.04249999999999998
2018-09-30,2018-10-06T20:00:00,2018-10-06T19:00:00,8,2018-10-06T11:00:00,4.16,4.49,-0.04125000000000001
2018-09-30,2018-10-06T21:00:00,2018-10-06T20:00:00,0.5,2018-10-06T19:30:00,4.06,,
2018-09-30,2018-10-06T21:00:00,2018-10-06T20:00:00,1,2018-10-06T19:00:00,4.06,4.16,-0.10000000000000053
2018-09-30,2018-10-06T21:00:00,2018-10-06T20:00:00,2,2018-10-06T18:00:00,4.06,4.23,-0.08500000000000041
2018-09-30,2018-10-06T21:00:00,2018-10-06T20:00:00,4,2018-10-06T16:00:00,4.06,4.29,-0.05750000000000011
2018-09-30,2018-10-06T21:00:00,2018-10-06T20:00:00,8,2018-10-06T12:00:00,4.06,4.44,-0.0475000000000001
2018-09-30,2018-10-06T22:00:00,2018-10-06T21:00:00,0.5,2018-10-06T20:30:00,3.99,,
2018-09-30,2018-10-06T22:00:00,2018-10-06T21:00:00,1,2018-10-06T20:00:00,3.99,4.06,-0.0699999999999994
2018-09-30,2018-10-06T22:00:00,2018-10-06T21:00:00,2,2018-10-06T19:00:00,3.99,4.16,-0.08499999999999996
2018-09-30,2018-10-06T22:00:00,2018-10-06T21:00:00,4,2018-10-06T17:00:00,3.99,4.27,-0.06999999999999984
2018-09-30,2018-10-06T22:00:00,2018-10-06T21:00:00,8,2018-10-06T13:00:00,3.99,4.4,-0.05125000000000002
2018-09-30,2018-10-06T23:00:00,2018-10-06T22:00:00,0.5,2018-10-06T21:30:00,4.01,,
2018-09-30,2018-10-06T23:00:00,2018-10-06T22:00:00,1,2018-10-06T21:00:00,4.01,3.99,0.019999999999999574
2018-09-30,2018-10-06T23:00:00,2018-10-06T22:00:00,2,2018-10-06T20:00:00,4.01,4.06,-0.02499999999999991
2018-09-30,2018-10-06T23:00:00,2018-10-06T22:00:00,4,2018-10-06T18:00:00,4.01,4.23,-0.05500000000000016
2018-09-30,2018-10-06T23:00:00,2018-10-06T22:00:00,8,2018-10-06T14:00:00,4.01,4.36,-0.04375000000000007
