phase,profile,horizon_h,population,subset,compared_family,matching_control,observed_targets,pairs,failures,baseline_hits,compared_hits,hits_delta,baseline_mae_m,compared_mae_m,mae_m_delta,baseline_bias_m,compared_bias_m,bias_m_delta,baseline_p98_abs_m,compared_p98_abs_m,p98_abs_m_delta,baseline_max_abs_m,compared_max_abs_m,max_abs_m_delta
validation,B,8,complete24,level_ge_7m,mixed_profile_candidate,profile_B_control,28,28,0,11,12,1,0.5716336864815942,0.5476979996492372,-0.023935686832357028,0.5499011953171875,0.44919244382268136,-0.10070875149450614,1.2420466506151442,1.0821748765155306,-0.15987177409961362,1.335266769823745,1.1407016548166258,-0.19456511500711926
validation,B,8,complete24,level_ge_7m,profile_A_control,profile_B_control,28,28,0,11,11,0,0.5716336864815942,0.6081830981842798,0.036549411702685664,0.5499011953171875,0.5208705308551785,-0.02903066446200897,1.2420466506151442,1.2520218101792746,0.00997515956413042,1.335266769823745,1.308635443619158,-0.02663132620458697
validation,B,8,missing24,all,mixed_profile_candidate,profile_B_control,604,574,30,477,472,-5,0.2633259167418575,0.26447804304219835,0.0011521263003408388,0.041414665390672775,0.03953781129645166,-0.0018768540942211143,1.1193366215070673,1.1769977061520907,0.0576610846450234,1.665645998861214,1.572265819315882,-0.09338017954533195
validation,B,8,missing24,all,profile_A_control,profile_B_control,604,574,30,477,471,-6,0.2633259167418575,0.2631756269990087,-0.00015028974284880814,0.041414665390672775,0.04401738948102368,0.002602724090350908,1.1193366215070673,1.0961171438898338,-0.02321947761723342,1.665645998861214,1.6201468458674195,-0.04549915299379448
validation,B,8,missing24,level_ge_7m,mixed_profile_candidate,profile_B_control,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,8,missing24,level_ge_7m,profile_A_control,profile_B_control,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,9,full_schedule,all,mixed_profile_candidate,profile_B_control,6509,6479,30,5855,5880,25,0.2076660813656506,0.2038300182607304,-0.0038360631049201843,0.056687697170921564,0.0467111580621017,-0.009976539108819862,0.8657514241555004,0.8489187843874666,-0.01683263976803384,2.7098908516267364,2.473954225633736,-0.23593662599300025
validation,B,9,full_schedule,all,profile_A_control,profile_B_control,6509,6479,30,5855,5855,0,0.2076660813656506,0.19949128851024708,-0.008174792855403512,0.056687697170921564,0.06427561657037947,0.00758791939945791,0.8657514241555004,0.8807560132990404,0.01500458914353997,2.7098908516267364,2.374972005512881,-0.3349188461138555
validation,B,9,full_schedule,level_ge_7m,mixed_profile_candidate,profile_B_control,28,28,0,13,13,0,0.550863307530523,0.6278429398808643,0.07697963235034122,0.550863307530523,0.6278429398808643,0.07697963235034122,1.0177092394350462,1.2684971639044988,0.25078792446945264,1.0197194289142804,1.2897325780055553,0.27001314909127494
validation,B,9,full_schedule,level_ge_7m,profile_A_control,profile_B_control,28,28,0,13,9,-4,0.550863307530523,0.6894269479126728,0.13856364038214974,0.550863307530523,0.6894269479126728,0.13856364038214974,1.0177092394350462,1.5030822203468277,0.4853729809117815,1.0197194289142804,1.5674758478046051,0.5477564188903248
validation,B,9,complete24,all,mixed_profile_candidate,profile_B_control,5905,5905,0,5388,5424,36,0.19831843664644225,0.19443130929657948,-0.003887127349862768,0.056670135279054505,0.04668806884115695,-0.009982066437897556,0.8028268730521213,0.7831051812220637,-0.019721691830057564,2.7098908516267364,2.473954225633736,-0.23593662599300025
validation,B,9,complete24,all,profile_A_control,profile_B_control,5905,5905,0,5388,5391,3,0.19831843664644225,0.19051725362512298,-0.007801183021319269,0.056670135279054505,0.06646020590690103,0.00979007062784653,0.8028268730521213,0.8377157094555361,0.03488883640341478,2.7098908516267364,2.374972005512881,-0.3349188461138555
validation,B,9,complete24,level_ge_7m,mixed_profile_candidate,profile_B_control,28,28,0,13,13,0,0.550863307530523,0.6278429398808643,0.07697963235034122,0.550863307530523,0.6278429398808643,0.07697963235034122,1.0177092394350462,1.2684971639044988,0.25078792446945264,1.0197194289142804,1.2897325780055553,0.27001314909127494
validation,B,9,complete24,level_ge_7m,profile_A_control,profile_B_control,28,28,0,13,9,-4,0.550863307530523,0.6894269479126728,0.13856364038214974,0.550863307530523,0.6894269479126728,0.13856364038214974,1.0177092394350462,1.5030822203468277,0.4853729809117815,1.0197194289142804,1.5674758478046051,0.5477564188903248
validation,B,9,missing24,all,mixed_profile_candidate,profile_B_control,604,574,30,467,456,-11,0.30382956928712396,0.3005188273779976,-0.0033107419091263357,0.05686836436861311,0.0469486874169427,-0.009919676951670411,1.188706613847198,1.1881254820548257,-0.0005811317923722914,1.9276072739604702,1.9165150276761385,-0.011092246284331697
validation,B,9,missing24,all,profile_A_control,profile_B_control,604,574,30,467,464,-3,0.30382956928712396,0.29181128153578356,-0.012018287751340395,0.05686836436861311,0.041801748918532916,-0.015066615450080194,1.188706613847198,1.1458319779398922,-0.04287463590730578,1.9276072739604702,1.7844843954678862,-0.14312287849258398
validation,B,9,missing24,level_ge_7m,mixed_profile_candidate,profile_B_control,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,9,missing24,level_ge_7m,profile_A_control,profile_B_control,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,10,full_schedule,all,mixed_profile_candidate,profile_B_control,6508,6478,30,5623,5678,55,0.25720643215891753,0.2562090169205722,-0.000997415238345345,0.04330206200301102,0.05047235297355572,0.007170290970544703,0.9588537968103799,0.9543544172607237,-0.0044993795496561795,2.4804765974214895,2.7000360258143568,0.21955942839286724
validation,B,10,full_schedule,all,profile_A_control,profile_B_control,6508,6478,30,5623,5657,34,0.25720643215891753,0.2570977597175168,-0.00010867244140072563,0.04330206200301102,0.035926492373902,-0.00737556962910902,0.9588537968103799,0.981022462428828,0.022168665618448102,2.4804765974214895,2.624134466753614,0.14365786933212465
validation,B,10,full_schedule,level_ge_7m,mixed_profile_candidate,profile_B_control,28,28,0,9,12,3,0.6643735020102935,0.699211740774898,0.03483823876460446,0.5983031412602122,0.6639147089911482,0.06561156773093602,1.2990080108075406,1.3724819943361046,0.07347398352856405,1.3401800821740704,1.3834610834055372,0.04328100123146683
validation,B,10,full_schedule,level_ge_7m,profile_A_control,profile_B_control,28,28,0,9,12,3,0.6643735020102935,0.6474731358188356,-0.01690036619145796,0.5983031412602122,0.6373726165813832,0.039069475321171,1.2990080108075406,1.4814600621429086,0.18245205133536802,1.3401800821740704,1.521657415714131,0.18147733354006057
validation,B,10,complete24,all,mixed_profile_candidate,profile_B_control,5905,5905,0,5174,5231,57,0.25068995882053036,0.24902198408073026,-0.0016679747398000988,0.045470093963470744,0.05283330064204273,0.007363206678571987,0.8906605284853858,0.8943954292650891,0.0037349007797032874,2.4804765974214895,2.7000360258143568,0.21955942839286724
validation,B,10,complete24,all,profile_A_control,profile_B_control,5905,5905,0,5174,5214,40,0.25068995882053036,0.25022026907796413,-0.0004696897425662261,0.045470093963470744,0.03835414244976635,-0.007115951513704394,0.8906605284853858,0.9146315451692003,0.023971016683814517,2.4804765974214895,2.624134466753614,0.14365786933212465
validation,B,10,complete24,level_ge_7m,mixed_profile_candidate,profile_B_control,28,28,0,9,12,3,0.6643735020102935,0.699211740774898,0.03483823876460446,0.5983031412602122,0.6639147089911482,0.06561156773093602,1.2990080108075406,1.3724819943361046,0.07347398352856405,1.3401800821740704,1.3834610834055372,0.04328100123146683
validation,B,10,complete24,level_ge_7m,profile_A_control,profile_B_control,28,28,0,9,12,3,0.6643735020102935,0.6474731358188356,-0.01690036619145796,0.5983031412602122,0.6373726165813832,0.039069475321171,1.2990080108075406,1.4814600621429086,0.18245205133536802,1.3401800821740704,1.521657415714131,0.18147733354006057
validation,B,10,missing24,all,mixed_profile_candidate,profile_B_control,603,573,30,449,447,-2,0.32436136246114483,0.3302743378966041,0.005912975435459267,0.020959603492514224,0.026141818972830185,0.005182215480315961,1.185208429793927,1.1708534784394726,-0.014354951354454304,1.8145297132038685,1.952980023834556,0.13845031063068758
validation,B,10,missing24,all,profile_A_control,profile_B_control,603,573,30,449,443,-6,0.32436136246114483,0.32797312136945184,0.0036117589083070056,0.020959603492514224,0.010908562709017182,-0.010051040783497042,1.185208429793927,1.1889051945305702,0.0036967647366432654,1.8145297132038685,1.8607405803574408,0.046210867153572366
validation,B,10,missing24,level_ge_7m,mixed_profile_candidate,profile_B_control,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,10,missing24,level_ge_7m,profile_A_control,profile_B_control,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,11,full_schedule,all,mixed_profile_candidate,profile_B_control,6507,6477,30,5428,5441,13,0.2905822176429305,0.29278351383364437,0.002201296190713853,0.0631564401755902,0.03839665328430916,-0.02475978689128104,1.1217164535675037,1.086687755083196,-0.035028698484307785,2.865019175287727,2.782852193718697,-0.08216698156903002
validation,B,11,full_schedule,all,profile_A_control,profile_B_control,6507,6477,30,5428,5370,-58,0.2905822176429305,0.3023754599496137,0.01179324230668316,0.0631564401755902,0.044346448424313456,-0.018809991751276747,1.1217164535675037,1.156694453320833,0.03497799975332927,2.865019175287727,2.8238092497974576,-0.04120992549026958
validation,B,11,full_schedule,level_ge_7m,mixed_profile_candidate,profile_B_control,28,28,0,9,12,3,0.8077808031857842,0.8638838143316304,0.05610301114584626,0.701540094931911,0.8112759428595091,0.10973584792759805,1.6423456059721586,1.8118469720315826,0.169501366059424,1.7389829813270943,1.8853676913696518,0.1463847100425575
validation,B,11,full_schedule,level_ge_7m,profile_A_control,profile_B_control,28,28,0,9,13,4,0.8077808031857842,0.7665417780724078,-0.041239025113376404,0.701540094931911,0.7258703847792639,0.02433028984735286,1.6423456059721586,1.6996847508866444,0.05733914491448577,1.7389829813270943,1.7737448128245763,0.03476183149748202
validation,B,11,complete24,all,mixed_profile_candidate,profile_B_control,5904,5904,0,4998,5017,19,0.28349294730847346,0.2861297313835412,0.002636784075067733,0.06358398650610729,0.03922606899282825,-0.024357917513279037,1.1006572889249946,1.0691430645936173,-0.031514224331377294,2.865019175287727,2.782852193718697,-0.08216698156903002
validation,B,11,complete24,all,profile_A_control,profile_B_control,5904,5904,0,4998,4949,-49,0.28349294730847346,0.296733892020385,0.013240944711911562,0.06358398650610729,0.044731940379729045,-0.018852046126378245,1.1006572889249946,1.129638462230958,0.028981173305963503,2.865019175287727,2.8238092497974576,-0.04120992549026958
validation,B,11,complete24,level_ge_7m,mixed_profile_candidate,profile_B_control,28,28,0,9,12,3,0.8077808031857842,0.8638838143316304,0.05610301114584626,0.701540094931911,0.8112759428595091,0.10973584792759805,1.6423456059721586,1.8118469720315826,0.169501366059424,1.7389829813270943,1.8853676913696518,0.1463847100425575
validation,B,11,complete24,level_ge_7m,profile_A_control,profile_B_control,28,28,0,9,13,4,0.8077808031857842,0.7665417780724078,-0.041239025113376404,0.701540094931911,0.7258703847792639,0.02433028984735286,1.6423456059721586,1.6996847508866444,0.05733914491448577,1.7389829813270943,1.7737448128245763,0.03476183149748202
validation,B,11,missing24,all,mixed_profile_candidate,profile_B_control,603,573,30,430,424,-6,0.36362768370686477,0.3613418586598381,-0.0022858250470266794,0.058751146047540004,0.02985063174312806,-0.028900514304411942,1.3943312888201331,1.2725695130761534,-0.12176177574397973,1.925873103572592,2.5958455188818914,0.6699724153092994
validation,B,11,missing24,all,profile_A_control,profile_B_control,603,573,30,430,421,-9,0.36362768370686477,0.3605042855240746,-0.0031233981827901713,0.058751146047540004,0.04037446848579054,-0.01837667756174946,1.3943312888201331,1.3753217535993347,-0.0190095352207984,1.925873103572592,2.0083518856216034,0.08247878204901138
validation,B,11,missing24,level_ge_7m,mixed_profile_candidate,profile_B_control,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,11,missing24,level_ge_7m,profile_A_control,profile_B_control,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,12,full_schedule,all,mixed_profile_candidate,profile_B_control,6506,6476,30,5314,5242,-72,0.3099396793421758,0.3182545059844979,0.008314826642322082,0.06048880655356921,0.06490924674734377,0.0044204401937745635,1.1661472401202608,1.152820694606829,-0.013326545513431931,2.7918124693982707,2.7198626388655986,-0.07194983053267201
validation,B,12,full_schedule,all,profile_A_control,profile_B_control,6506,6476,30,5314,5282,-32,0.3099396793421758,0.31925642481254773,0.009316745470371923,0.06048880655356921,0.05320719863584075,-0.007281607917728458,1.1661472401202608,1.2139834392717985,0.047836199151537695,2.7918124693982707,2.9552626799182553,0.16345021051998465
validation,B,12,full_schedule,level_ge_7m,mixed_profile_candidate,profile_B_control,28,28,0,11,8,-3,0.886781584346093,0.8993451970014238,0.012563612655330791,0.7696433380824941,0.8460078250403444,0.07636448695785036,1.8918174095925793,1.695143245763985,-0.19667416382859426,1.896039493567729,1.7499122670491971,-0.14612722651853183
validation,B,12,full_schedule,level_ge_7m,profile_A_control,profile_B_control,28,28,0,11,9,-2,0.886781584346093,0.9567537002513001,0.06997211590520713,0.7696433380824941,0.874508415049142,0.10486507696664793,1.8918174095925793,2.024034466734183,0.13221705714160392,1.896039493567729,2.025973811795698,0.12993431822796886
validation,B,12,complete24,all,mixed_profile_candidate,profile_B_control,5904,5904,0,4898,4836,-62,0.30305535401027184,0.31128147585571314,0.008226121845441303,0.06203967161331557,0.06849334952731577,0.0064536779140002,1.136947734445259,1.138508259461227,0.0015605250159680395,2.7918124693982707,2.7198626388655986,-0.07194983053267201
validation,B,12,complete24,all,profile_A_control,profile_B_control,5904,5904,0,4898,4861,-37,0.30305535401027184,0.31201074256636074,0.008955388556088906,0.06203967161331557,0.0534658205627121,-0.008573851050603466,1.136947734445259,1.1938764577341778,0.05692872328891885,2.7918124693982707,2.9552626799182553,0.16345021051998465
validation,B,12,complete24,level_ge_7m,mixed_profile_candidate,profile_B_control,28,28,0,11,8,-3,0.886781584346093,0.8993451970014238,0.012563612655330791,0.7696433380824941,0.8460078250403444,0.07636448695785036,1.8918174095925793,1.695143245763985,-0.19667416382859426,1.896039493567729,1.7499122670491971,-0.14612722651853183
validation,B,12,complete24,level_ge_7m,profile_A_control,profile_B_control,28,28,0,11,9,-2,0.886781584346093,0.9567537002513001,0.06997211590520713,0.7696433380824941,0.874508415049142,0.10486507696664793,1.8918174095925793,2.024034466734183,0.13221705714160392,1.896039493567729,2.025973811795698,0.12993431822796886
validation,B,12,missing24,all,mixed_profile_candidate,profile_B_control,602,572,30,416,406,-10,0.38099747087986996,0.3902278799011854,0.009230409021315444,0.04448127628653699,0.02791529078063977,-0.01656598550589722,1.4099501499844944,1.3485615576412975,-0.061388592343196935,2.3560667280795555,2.4275599034388775,0.07149317535932198
validation,B,12,missing24,all,profile_A_control,profile_B_control,602,572,30,416,421,5,0.38099747087986996,0.3940440261787856,0.01304655529891563,0.04448127628653699,0.050537786299741976,0.006056510013204987,1.4099501499844944,1.5101801415015041,0.10022999151700973,2.3560667280795555,2.2326749241378017,-0.12339180394175386
validation,B,12,missing24,level_ge_7m,mixed_profile_candidate,profile_B_control,0,0,0,0,0,0,,,,,,,,,,,,
validation,B,12,missing24,level_ge_7m,profile_A_control,profile_B_control,0,0,0,0,0,0,,,,,,,,,,,,
