dataset,period,horizon_h,population,subset,family,scheduled_rows,missing_truth,observed_targets,pairs,failures,hits,paired_hit_fraction,observed_target_hit_fraction,mae_m,bias_m,p98_abs_m,max_abs_m
reused_development,pooled,8,complete24,level_ge_7m,raw_original,0,0,0,0,0,0,,,,,,
reused_development,pooled,8,complete24,level_ge_7m,raw_plus2020,0,0,0,0,0,0,,,,,,
reused_development,pooled,8,complete24,level_ge_7m,normalized_original,0,0,0,0,0,0,,,,,,
reused_development,pooled,8,complete24,level_ge_7m,normalized_plus2020,0,0,0,0,0,0,,,,,,
reused_development,pooled,8,missing24,all,raw_original,2192,1,2191,2186,5,1318,0.6029277218664227,0.6015518028297581,0.4791548196563327,0.21655329227370013,1.7080727501830653,4.769363882540022
reused_development,pooled,8,missing24,all,raw_plus2020,2192,1,2191,2186,5,1866,0.8536139066788655,0.851665905979005,0.28441599814852636,0.033385987365800264,1.592433061370437,4.016142337131393
reused_development,pooled,8,missing24,all,normalized_original,2192,1,2191,2186,5,1329,0.6079597438243367,0.6065723413966225,0.46949762786542026,0.20802470478512888,1.71969045737161,4.7169059938230475
reused_development,pooled,8,missing24,all,normalized_plus2020,2192,1,2191,2186,5,1883,0.8613906678865508,0.8594249201277955,0.28479769435437324,0.02501349207722139,1.6738816061954929,3.9726443923618895
reused_development,pooled,8,missing24,level_ge_7m,raw_original,2192,1,323,322,1,176,0.546583850931677,0.544891640866873,0.7427031199290579,-0.26146298295003245,3.918704347573281,4.769363882540022
reused_development,pooled,8,missing24,level_ge_7m,raw_plus2020,2192,1,323,322,1,191,0.593167701863354,0.5913312693498453,0.6606117167907686,-0.3501808704410622,2.6577816776048153,4.016142337131393
reused_development,pooled,8,missing24,level_ge_7m,normalized_original,2192,1,323,322,1,182,0.5652173913043478,0.5634674922600619,0.7270684931408264,-0.277368958057322,3.8886572575380502,4.7169059938230475
reused_development,pooled,8,missing24,level_ge_7m,normalized_plus2020,2192,1,323,322,1,195,0.6055900621118012,0.6037151702786377,0.6708297851691579,-0.3765895641362164,2.7780656795571317,3.9726443923618895
reused_development,pooled,9,full_schedule,all,raw_original,2190,1,2189,2184,5,1296,0.5934065934065934,0.5920511649154865,0.5733562202661823,0.21021517448763985,2.0538322055579252,5.254545046447809
reused_development,pooled,9,full_schedule,all,raw_plus2020,2190,1,2189,2184,5,1756,0.8040293040293041,0.8021927820922796,0.3323996310843013,0.09047249213011636,1.888595304699899,4.132870009052942
reused_development,pooled,9,full_schedule,all,normalized_original,2190,1,2189,2184,5,1308,0.5989010989010989,0.5975331201461854,0.5530661941169781,0.21774596602609095,1.9911527169230698,5.230475570797594
reused_development,pooled,9,full_schedule,all,normalized_plus2020,2190,1,2189,2184,5,1771,0.8108974358974359,0.8090452261306532,0.33041156214747897,0.0498739760522878,1.913456237691609,4.083890560813792
reused_development,pooled,9,full_schedule,level_ge_7m,raw_original,2190,1,323,322,1,173,0.5372670807453416,0.5356037151702786,0.8052304494858932,-0.40970560485357066,4.394736220664343,5.254545046447809
reused_development,pooled,9,full_schedule,level_ge_7m,raw_plus2020,2190,1,323,322,1,174,0.5403726708074534,0.5386996904024768,0.7597501030749056,-0.32006752423814283,3.0353590267867347,4.132870009052942
reused_development,pooled,9,full_schedule,level_ge_7m,normalized_original,2190,1,323,322,1,176,0.546583850931677,0.544891640866873,0.8006693315746197,-0.4026530910100561,4.345702464133143,5.230475570797594
reused_development,pooled,9,full_schedule,level_ge_7m,normalized_plus2020,2190,1,323,322,1,170,0.5279503105590062,0.5263157894736842,0.7697123149652927,-0.3495550808891467,3.0026056155988465,4.083890560813792
reused_development,pooled,9,complete24,all,raw_original,0,0,0,0,0,0,,,,,,
reused_development,pooled,9,complete24,all,raw_plus2020,0,0,0,0,0,0,,,,,,
reused_development,pooled,9,complete24,all,normalized_original,0,0,0,0,0,0,,,,,,
reused_development,pooled,9,complete24,all,normalized_plus2020,0,0,0,0,0,0,,,,,,
reused_development,pooled,9,complete24,level_ge_7m,raw_original,0,0,0,0,0,0,,,,,,
reused_development,pooled,9,complete24,level_ge_7m,raw_plus2020,0,0,0,0,0,0,,,,,,
reused_development,pooled,9,complete24,level_ge_7m,normalized_original,0,0,0,0,0,0,,,,,,
reused_development,pooled,9,complete24,level_ge_7m,normalized_plus2020,0,0,0,0,0,0,,,,,,
reused_development,pooled,9,missing24,all,raw_original,2190,1,2189,2184,5,1296,0.5934065934065934,0.5920511649154865,0.5733562202661823,0.21021517448763985,2.0538322055579252,5.254545046447809
reused_development,pooled,9,missing24,all,raw_plus2020,2190,1,2189,2184,5,1756,0.8040293040293041,0.8021927820922796,0.3323996310843013,0.09047249213011636,1.888595304699899,4.132870009052942
reused_development,pooled,9,missing24,all,normalized_original,2190,1,2189,2184,5,1308,0.5989010989010989,0.5975331201461854,0.5530661941169781,0.21774596602609095,1.9911527169230698,5.230475570797594
reused_development,pooled,9,missing24,all,normalized_plus2020,2190,1,2189,2184,5,1771,0.8108974358974359,0.8090452261306532,0.33041156214747897,0.0498739760522878,1.913456237691609,4.083890560813792
reused_development,pooled,9,missing24,level_ge_7m,raw_original,2190,1,323,322,1,173,0.5372670807453416,0.5356037151702786,0.8052304494858932,-0.40970560485357066,4.394736220664343,5.254545046447809
reused_development,pooled,9,missing24,level_ge_7m,raw_plus2020,2190,1,323,322,1,174,0.5403726708074534,0.5386996904024768,0.7597501030749056,-0.32006752423814283,3.0353590267867347,4.132870009052942
reused_development,pooled,9,missing24,level_ge_7m,normalized_original,2190,1,323,322,1,176,0.546583850931677,0.544891640866873,0.8006693315746197,-0.4026530910100561,4.345702464133143,5.230475570797594
reused_development,pooled,9,missing24,level_ge_7m,normalized_plus2020,2190,1,323,322,1,170,0.5279503105590062,0.5263157894736842,0.7697123149652927,-0.3495550808891467,3.0026056155988465,4.083890560813792
reused_development,pooled,10,full_schedule,all,raw_original,2188,1,2187,2182,5,1307,0.5989917506874427,0.5976223136716964,0.511187915540855,0.06661534052443686,2.361498806891629,5.808953649485105
reused_development,pooled,10,full_schedule,all,raw_plus2020,2188,1,2187,2182,5,1868,0.8560953253895509,0.85413808870599,0.32035143831786217,-0.09457198690469054,1.8418078271492972,4.84275269613387
reused_development,pooled,10,full_schedule,all,normalized_original,2188,1,2187,2182,5,1313,0.6017415215398717,0.6003657978966621,0.5056825194588508,0.051811298101920755,2.371760782768335,5.817101526280356
reused_development,pooled,10,full_schedule,all,normalized_plus2020,2188,1,2187,2182,5,1867,0.8556370302474794,0.8536808413351623,0.32024209492680866,-0.09639262029761801,1.8438754762868708,4.8409445450246675
reused_development,pooled,10,full_schedule,level_ge_7m,raw_original,2188,1,323,322,1,141,0.43788819875776397,0.43653250773993807,0.9327838378638094,-0.6786595200818447,4.723767417951268,5.808953649485105
reused_development,pooled,10,full_schedule,level_ge_7m,raw_plus2020,2188,1,323,322,1,135,0.4192546583850932,0.4179566563467492,0.9009359568149921,-0.5210735234759867,3.290910589320115,4.84275269613387
reused_development,pooled,10,full_schedule,level_ge_7m,normalized_original,2188,1,323,322,1,139,0.43167701863354035,0.43034055727554177,0.9373775284125648,-0.6936484263074326,4.726806581133584,5.817101526280356
reused_development,pooled,10,full_schedule,level_ge_7m,normalized_plus2020,2188,1,323,322,1,133,0.41304347826086957,0.4117647058823529,0.9041073786578885,-0.5258156204981119,3.3062645574176948,4.8409445450246675
reused_development,pooled,10,complete24,all,raw_original,0,0,0,0,0,0,,,,,,
reused_development,pooled,10,complete24,all,raw_plus2020,0,0,0,0,0,0,,,,,,
reused_development,pooled,10,complete24,all,normalized_original,0,0,0,0,0,0,,,,,,
reused_development,pooled,10,complete24,all,normalized_plus2020,0,0,0,0,0,0,,,,,,
reused_development,pooled,10,complete24,level_ge_7m,raw_original,0,0,0,0,0,0,,,,,,
reused_development,pooled,10,complete24,level_ge_7m,raw_plus2020,0,0,0,0,0,0,,,,,,
reused_development,pooled,10,complete24,level_ge_7m,normalized_original,0,0,0,0,0,0,,,,,,
reused_development,pooled,10,complete24,level_ge_7m,normalized_plus2020,0,0,0,0,0,0,,,,,,
reused_development,pooled,10,missing24,all,raw_original,2188,1,2187,2182,5,1307,0.5989917506874427,0.5976223136716964,0.511187915540855,0.06661534052443686,2.361498806891629,5.808953649485105
reused_development,pooled,10,missing24,all,raw_plus2020,2188,1,2187,2182,5,1868,0.8560953253895509,0.85413808870599,0.32035143831786217,-0.09457198690469054,1.8418078271492972,4.84275269613387
reused_development,pooled,10,missing24,all,normalized_original,2188,1,2187,2182,5,1313,0.6017415215398717,0.6003657978966621,0.5056825194588508,0.051811298101920755,2.371760782768335,5.817101526280356
reused_development,pooled,10,missing24,all,normalized_plus2020,2188,1,2187,2182,5,1867,0.8556370302474794,0.8536808413351623,0.32024209492680866,-0.09639262029761801,1.8438754762868708,4.8409445450246675
reused_development,pooled,10,missing24,level_ge_7m,raw_original,2188,1,323,322,1,141,0.43788819875776397,0.43653250773993807,0.9327838378638094,-0.6786595200818447,4.723767417951268,5.808953649485105
reused_development,pooled,10,missing24,level_ge_7m,raw_plus2020,2188,1,323,322,1,135,0.4192546583850932,0.4179566563467492,0.9009359568149921,-0.5210735234759867,3.290910589320115,4.84275269613387
reused_development,pooled,10,missing24,level_ge_7m,normalized_original,2188,1,323,322,1,139,0.43167701863354035,0.43034055727554177,0.9373775284125648,-0.6936484263074326,4.726806581133584,5.817101526280356
reused_development,pooled,10,missing24,level_ge_7m,normalized_plus2020,2188,1,323,322,1,133,0.41304347826086957,0.4117647058823529,0.9041073786578885,-0.5258156204981119,3.3062645574176948,4.8409445450246675
reused_development,pooled,11,full_schedule,all,raw_original,2186,1,2185,2180,5,1736,0.7963302752293578,0.7945080091533181,0.428236878553531,-0.12325202983449222,2.4927000019841645,6.101533435936715
reused_development,pooled,11,full_schedule,all,raw_plus2020,2186,1,2185,2180,5,1776,0.8146788990825689,0.8128146453089244,0.3825311418466471,-0.19314955205691461,2.2260379285534833,5.067030789417254
reused_development,pooled,11,full_schedule,all,normalized_original,2186,1,2185,2180,5,1728,0.7926605504587156,0.7908466819221968,0.43190930318101795,-0.1242002315355551,2.4909978419233543,6.070935566790798
reused_development,pooled,11,full_schedule,all,normalized_plus2020,2186,1,2185,2180,5,1813,0.831651376146789,0.8297482837528604,0.3890718223580385,-0.12605784707039777,2.1381411848227767,4.8886468622460235
reused_development,pooled,11,full_schedule,level_ge_7m,raw_original,2186,1,323,322,1,149,0.46273291925465837,0.4613003095975232,0.9718228253822714,-0.7526268010681825,4.89953579507205,6.101533435936715
reused_development,pooled,11,full_schedule,level_ge_7m,raw_plus2020,2186,1,323,322,1,127,0.3944099378881988,0.3931888544891641,1.0091162402108784,-0.6819289653155435,3.9790481856627564,5.067030789417254
reused_development,pooled,11,full_schedule,level_ge_7m,normalized_original,2186,1,323,322,1,146,0.453416149068323,0.4520123839009288,0.9734307781743027,-0.7520988176146677,4.892773312779264,6.070935566790798
reused_development,pooled,11,full_schedule,level_ge_7m,normalized_plus2020,2186,1,323,322,1,132,0.40993788819875776,0.4086687306501548,0.9956143394552274,-0.6442769513618547,3.938439733508058,4.8886468622460235
reused_development,pooled,11,complete24,all,raw_original,0,0,0,0,0,0,,,,,,
reused_development,pooled,11,complete24,all,raw_plus2020,0,0,0,0,0,0,,,,,,
reused_development,pooled,11,complete24,all,normalized_original,0,0,0,0,0,0,,,,,,
reused_development,pooled,11,complete24,all,normalized_plus2020,0,0,0,0,0,0,,,,,,
reused_development,pooled,11,complete24,level_ge_7m,raw_original,0,0,0,0,0,0,,,,,,
reused_development,pooled,11,complete24,level_ge_7m,raw_plus2020,0,0,0,0,0,0,,,,,,
reused_development,pooled,11,complete24,level_ge_7m,normalized_original,0,0,0,0,0,0,,,,,,
reused_development,pooled,11,complete24,level_ge_7m,normalized_plus2020,0,0,0,0,0,0,,,,,,
reused_development,pooled,11,missing24,all,raw_original,2186,1,2185,2180,5,1736,0.7963302752293578,0.7945080091533181,0.428236878553531,-0.12325202983449222,2.4927000019841645,6.101533435936715
reused_development,pooled,11,missing24,all,raw_plus2020,2186,1,2185,2180,5,1776,0.8146788990825689,0.8128146453089244,0.3825311418466471,-0.19314955205691461,2.2260379285534833,5.067030789417254
reused_development,pooled,11,missing24,all,normalized_original,2186,1,2185,2180,5,1728,0.7926605504587156,0.7908466819221968,0.43190930318101795,-0.1242002315355551,2.4909978419233543,6.070935566790798
reused_development,pooled,11,missing24,all,normalized_plus2020,2186,1,2185,2180,5,1813,0.831651376146789,0.8297482837528604,0.3890718223580385,-0.12605784707039777,2.1381411848227767,4.8886468622460235
reused_development,pooled,11,missing24,level_ge_7m,raw_original,2186,1,323,322,1,149,0.46273291925465837,0.4613003095975232,0.9718228253822714,-0.7526268010681825,4.89953579507205,6.101533435936715
reused_development,pooled,11,missing24,level_ge_7m,raw_plus2020,2186,1,323,322,1,127,0.3944099378881988,0.3931888544891641,1.0091162402108784,-0.6819289653155435,3.9790481856627564,5.067030789417254
reused_development,pooled,11,missing24,level_ge_7m,normalized_original,2186,1,323,322,1,146,0.453416149068323,0.4520123839009288,0.9734307781743027,-0.7520988176146677,4.892773312779264,6.070935566790798
reused_development,pooled,11,missing24,level_ge_7m,normalized_plus2020,2186,1,323,322,1,132,0.40993788819875776,0.4086687306501548,0.9956143394552274,-0.6442769513618547,3.938439733508058,4.8886468622460235
reused_development,pooled,12,full_schedule,all,raw_original,2184,1,2183,2178,5,1583,0.7268135904499541,0.7251488776912506,0.47904123005407495,-0.10435068498870258,2.489594393553119,5.816916608456574
reused_development,pooled,12,full_schedule,all,raw_plus2020,2184,1,2183,2178,5,1650,0.7575757575757576,0.7558405863490609,0.4214282207217921,-0.2102291286797717,2.037343202857719,4.877715042712763
reused_development,pooled,12,full_schedule,all,normalized_original,2184,1,2183,2178,5,1597,0.7332415059687787,0.7315620705451213,0.47955808057712146,-0.1033612454734248,2.4788478516200123,5.790282347246378
reused_development,pooled,12,full_schedule,all,normalized_plus2020,2184,1,2183,2178,5,1642,0.7539026629935721,0.7521759047182776,0.42463587909810535,-0.18483049409452457,2.015225106525756,4.7442356491800926
reused_development,pooled,12,full_schedule,level_ge_7m,raw_original,2184,1,323,322,1,153,0.4751552795031056,0.47368421052631576,1.007857115558487,-0.7836176860323235,4.765466797033357,5.816916608456574
reused_development,pooled,12,full_schedule,level_ge_7m,raw_plus2020,2184,1,323,322,1,130,0.40372670807453415,0.4024767801857585,1.0357343929139633,-0.6099950492610778,4.0201189128093855,4.877715042712763
reused_development,pooled,12,full_schedule,level_ge_7m,normalized_original,2184,1,323,322,1,150,0.4658385093167702,0.46439628482972134,1.0109459914383983,-0.7879592247848678,4.7663228337709755,5.790282347246378
reused_development,pooled,12,full_schedule,level_ge_7m,normalized_plus2020,2184,1,323,322,1,124,0.38509316770186336,0.38390092879256965,1.0312944690893509,-0.5733085126159273,3.9722489638099012,4.7442356491800926
reused_development,pooled,12,complete24,all,raw_original,0,0,0,0,0,0,,,,,,
reused_development,pooled,12,complete24,all,raw_plus2020,0,0,0,0,0,0,,,,,,
reused_development,pooled,12,complete24,all,normalized_original,0,0,0,0,0,0,,,,,,
reused_development,pooled,12,complete24,all,normalized_plus2020,0,0,0,0,0,0,,,,,,
reused_development,pooled,12,complete24,level_ge_7m,raw_original,0,0,0,0,0,0,,,,,,
reused_development,pooled,12,complete24,level_ge_7m,raw_plus2020,0,0,0,0,0,0,,,,,,
reused_development,pooled,12,complete24,level_ge_7m,normalized_original,0,0,0,0,0,0,,,,,,
reused_development,pooled,12,complete24,level_ge_7m,normalized_plus2020,0,0,0,0,0,0,,,,,,
reused_development,pooled,12,missing24,all,raw_original,2184,1,2183,2178,5,1583,0.7268135904499541,0.7251488776912506,0.47904123005407495,-0.10435068498870258,2.489594393553119,5.816916608456574
reused_development,pooled,12,missing24,all,raw_plus2020,2184,1,2183,2178,5,1650,0.7575757575757576,0.7558405863490609,0.4214282207217921,-0.2102291286797717,2.037343202857719,4.877715042712763
reused_development,pooled,12,missing24,all,normalized_original,2184,1,2183,2178,5,1597,0.7332415059687787,0.7315620705451213,0.47955808057712146,-0.1033612454734248,2.4788478516200123,5.790282347246378
