phase,profile,horizon_h,population,subset,reference,relation,observed_targets,pairs,failures,reference_hits,weighted_hits,hits_delta,reference_mae_m,weighted_mae_m,mae_m_delta,reference_bias_m,weighted_bias_m,bias_m_delta,reference_p98_abs_m,weighted_p98_abs_m,p98_abs_m_delta,reference_max_abs_m,weighted_max_abs_m,max_abs_m_delta
validation,A,3,full_schedule,all,profile_B_control,cross_profile,6515,6476,39,6423,6439,16,0.06936293542106166,0.05438945795035713,-0.01497347747070453,-0.0005673044498683585,-0.00046693337717063386,0.00010037107269772466,0.3728909331887399,0.3053173225881448,-0.06757361060059508,1.0519837837331565,1.0985611418180685,0.046577358084912035
validation,A,3,full_schedule,level_ge_7m,mixed_profile_candidate,primary_weight_9m,28,28,0,27,28,1,0.1588675016157101,0.1566188508617506,-0.002248650753959497,-0.07571503736543536,-0.028118037900575748,0.04759699946485961,0.48188242977756646,0.45759340378075575,-0.02428902599681071,0.5173751411729839,0.47640207475465246,-0.04097306641833143
validation,A,3,full_schedule,level_ge_7m,profile_A_control,matching_profile,28,28,0,25,28,3,0.21358110024044344,0.1566188508617506,-0.05696224937869285,-0.004329430904694366,-0.028118037900575748,-0.02378860699588138,0.7300215176803055,0.45759340378075575,-0.2724281138995498,0.758133917521528,0.47640207475465246,-0.2817318427668756
validation,A,3,full_schedule,level_ge_7m,profile_B_control,cross_profile,28,28,0,28,28,0,0.11004644264202601,0.1566188508617506,0.04657240821972458,-0.014250005419695297,-0.028118037900575748,-0.01386803248088045,0.34084645922457446,0.45759340378075575,0.11674694455618129,0.35000391128686204,0.47640207475465246,0.12639816346779043
validation,A,3,complete24,all,mixed_profile_candidate,primary_weight_9m,5886,5886,0,5862,5861,-1,0.05206706736719572,0.051402980305376725,-0.0006640870618189951,-0.0038249149073155426,-0.0006198238560796649,0.0032050910512358777,0.2954575756682943,0.2846540425174045,-0.010803533150889777,1.314016201925865,1.0985611418180685,-0.21545506010779647
validation,A,3,complete24,all,profile_A_control,matching_profile,5886,5886,0,5876,5861,-15,0.03891323558283297,0.051402980305376725,0.012489744722543758,-0.004793245445847307,-0.0006198238560796649,0.004173421589767642,0.18660781399649362,0.2846540425174045,0.09804622852091088,1.0656813535760117,1.0985611418180685,0.03287978824205684
validation,A,3,complete24,all,profile_B_control,cross_profile,5886,5886,0,5846,5861,15,0.06669341621980951,0.051402980305376725,-0.015290435914432784,-0.0006790145127153111,-0.0006198238560796649,5.919065663564623e-05,0.3542613436510347,0.2846540425174045,-0.06960730113363017,1.0519837837331565,1.0985611418180685,0.046577358084912035
validation,A,3,complete24,level_ge_7m,mixed_profile_candidate,primary_weight_9m,28,28,0,27,28,1,0.1588675016157101,0.1566188508617506,-0.002248650753959497,-0.07571503736543536,-0.028118037900575748,0.04759699946485961,0.48188242977756646,0.45759340378075575,-0.02428902599681071,0.5173751411729839,0.47640207475465246,-0.04097306641833143
validation,A,3,complete24,level_ge_7m,profile_A_control,matching_profile,28,28,0,25,28,3,0.21358110024044344,0.1566188508617506,-0.05696224937869285,-0.004329430904694366,-0.028118037900575748,-0.02378860699588138,0.7300215176803055,0.45759340378075575,-0.2724281138995498,0.758133917521528,0.47640207475465246,-0.2817318427668756
validation,A,3,complete24,level_ge_7m,profile_B_control,cross_profile,28,28,0,28,28,0,0.11004644264202601,0.1566188508617506,0.04657240821972458,-0.014250005419695297,-0.028118037900575748,-0.01386803248088045,0.34084645922457446,0.45759340378075575,0.11674694455618129,0.35000391128686204,0.47640207475465246,0.12639816346779043
validation,A,3,missing24,all,mixed_profile_candidate,primary_weight_9m,629,590,39,581,578,-3,0.08073253649768043,0.08418336882892434,0.003450832331243908,-0.000917321168280093,0.0010583435022506501,0.001975664670530743,0.4204702329538512,0.4937607246176643,0.07329049166381307,0.8908049428263809,0.8744914237542227,-0.016313519072158167
validation,A,3,missing24,all,profile_A_control,matching_profile,629,590,39,579,578,-1,0.07419880436493621,0.08418336882892434,0.009984564463988127,-0.0031146334547519157,0.0010583435022506501,0.004172976957002566,0.4796138082245369,0.4937607246176643,0.014146916393127373,1.0472018426303085,0.8744914237542227,-0.17271041887608574
validation,A,3,missing24,all,profile_B_control,cross_profile,629,590,39,577,578,1,0.09599478291016347,0.08418336882892434,-0.011811414081239133,0.0005471454313471735,0.0010583435022506501,0.0005111980709034766,0.5132026260250517,0.4937607246176643,-0.01944190140738744,0.904634870398656,0.8744914237542227,-0.030143446644433247
validation,A,3,missing24,level_ge_7m,mixed_profile_candidate,primary_weight_9m,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,3,missing24,level_ge_7m,profile_A_control,matching_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,3,missing24,level_ge_7m,profile_B_control,cross_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,4,full_schedule,all,mixed_profile_candidate,primary_weight_9m,6514,6474,40,6424,6436,12,0.07356618964141907,0.0702552043189093,-0.0033109853225097713,-0.007830422713970735,-0.0029548967848683854,0.004875525929102349,0.37888464169382075,0.36018221917573323,-0.018702422518087514,1.3871564896024218,1.2954096241942006,-0.09174686540822119
validation,A,4,full_schedule,all,profile_A_control,matching_profile,6514,6474,40,6435,6436,1,0.05415787569378713,0.0702552043189093,0.01609732862512217,-0.00581721276070561,-0.0029548967848683854,0.0028623159758372247,0.27496223414810433,0.36018221917573323,0.0852199850276289,1.2459259347996063,1.2954096241942006,0.049483689394594244
validation,A,4,full_schedule,all,profile_B_control,cross_profile,6514,6474,40,6400,6436,36,0.08530796224662629,0.0702552043189093,-0.015052757927716987,-0.0018974330172643434,-0.0029548967848683854,-0.001057463767604042,0.434732293185906,0.36018221917573323,-0.07455007401017277,1.3315300503316054,1.2954096241942006,-0.03612042613740485
validation,A,4,full_schedule,level_ge_7m,mixed_profile_candidate,primary_weight_9m,28,28,0,24,26,2,0.21140614165183821,0.16405335895955472,-0.04735278269228349,-0.12145704002535698,-0.053464659039869744,0.06799238098548724,0.6315196760644763,0.5876742684878221,-0.04384540757665423,0.6336270952243961,0.6325393855601096,-0.001087709664286507
validation,A,4,full_schedule,level_ge_7m,profile_A_control,matching_profile,28,28,0,24,26,2,0.22223341858847898,0.16405335895955472,-0.05818005962892425,0.00849878605802669,-0.053464659039869744,-0.06196344509789643,0.8089576770270271,0.5876742684878221,-0.22128340853920503,0.9110348907321271,0.6325393855601096,-0.2784955051720175
validation,A,4,full_schedule,level_ge_7m,profile_B_control,cross_profile,28,28,0,27,26,-1,0.14140964601718758,0.16405335895955472,0.02264371294236714,0.0020129993047520245,-0.053464659039869744,-0.05547765834462177,0.5248535949530144,0.5876742684878221,0.06282067353480769,0.7050732993777089,0.6325393855601096,-0.07253391381759933
validation,A,4,complete24,all,mixed_profile_candidate,primary_weight_9m,5880,5880,0,5847,5855,8,0.06962838417991578,0.0664580988483012,-0.003170285331614578,-0.009381978193615931,-0.0045234587343859906,0.004858519459229941,0.3455471423414061,0.32910039652252365,-0.016446745818882447,1.3871564896024218,1.2954096241942006,-0.09174686540822119
validation,A,4,complete24,all,profile_A_control,matching_profile,5880,5880,0,5863,5855,-8,0.04945688137629545,0.0664580988483012,0.017001217472005753,-0.00587010061843747,-0.0045234587343859906,0.0013466418840514796,0.24255101041380062,0.32910039652252365,0.08654938610872304,1.2459259347996063,1.2954096241942006,0.049483689394594244
validation,A,4,complete24,all,profile_B_control,cross_profile,5880,5880,0,5829,5855,26,0.08115018255665364,0.0664580988483012,-0.01469208370835244,-0.003673739977570735,-0.0045234587343859906,-0.0008497187568152556,0.4014496439186653,0.32910039652252365,-0.07234924739614162,1.2351879928793599,1.2954096241942006,0.06022163131484071
validation,A,4,complete24,level_ge_7m,mixed_profile_candidate,primary_weight_9m,28,28,0,24,26,2,0.21140614165183821,0.16405335895955472,-0.04735278269228349,-0.12145704002535698,-0.053464659039869744,0.06799238098548724,0.6315196760644763,0.5876742684878221,-0.04384540757665423,0.6336270952243961,0.6325393855601096,-0.001087709664286507
validation,A,4,complete24,level_ge_7m,profile_A_control,matching_profile,28,28,0,24,26,2,0.22223341858847898,0.16405335895955472,-0.05818005962892425,0.00849878605802669,-0.053464659039869744,-0.06196344509789643,0.8089576770270271,0.5876742684878221,-0.22128340853920503,0.9110348907321271,0.6325393855601096,-0.2784955051720175
validation,A,4,complete24,level_ge_7m,profile_B_control,cross_profile,28,28,0,27,26,-1,0.14140964601718758,0.16405335895955472,0.02264371294236714,0.0020129993047520245,-0.053464659039869744,-0.05547765834462177,0.5248535949530144,0.5876742684878221,0.06282067353480769,0.7050732993777089,0.6325393855601096,-0.07253391381759933
validation,A,4,missing24,all,mixed_profile_candidate,primary_weight_9m,634,594,40,577,581,4,0.1125464861290275,0.10784271301785812,-0.004703773111169374,0.007528409306759463,0.012572282109346298,0.005043872802586835,0.5469649750359197,0.5067940256419449,-0.04017094939397481,1.0779536168559307,1.0767920388599235,-0.0011615779960072459
validation,A,4,missing24,all,profile_A_control,matching_profile,634,594,40,572,581,9,0.10069297095784618,0.10784271301785812,0.0071497420600119405,-0.005293676391238725,0.012572282109346298,0.017865958500585023,0.6109258649470983,0.5067940256419449,-0.10413183930515346,1.187904338301622,1.0767920388599235,-0.11111229944169843
validation,A,4,missing24,all,profile_B_control,cross_profile,634,594,40,571,581,10,0.12646578139989095,0.10784271301785812,-0.01862306838203283,0.01568621164031407,0.012572282109346298,-0.003113929530967773,0.6063929255376569,0.5067940256419449,-0.09959889989571202,1.3315300503316054,1.0767920388599235,-0.25473801147168196
validation,A,4,missing24,level_ge_7m,mixed_profile_candidate,primary_weight_9m,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,4,missing24,level_ge_7m,profile_A_control,matching_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,4,missing24,level_ge_7m,profile_B_control,cross_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,5,full_schedule,all,mixed_profile_candidate,primary_weight_9m,6513,6473,40,6400,6391,-9,0.08619815160469473,0.08772351196931834,0.0015253603646236125,-0.0025586122655604825,-0.0024194648155557805,0.00013914745000470196,0.40919548998195937,0.42170916175689244,0.012513671774933066,1.2078675340898029,1.2290772245596147,0.021209690469811804
validation,A,5,full_schedule,all,profile_A_control,matching_profile,6513,6473,40,6408,6391,-17,0.07382290962315642,0.08772351196931834,0.013900602346161917,-0.006392121993670399,-0.0024194648155557805,0.003972657178114619,0.3919422825098822,0.42170916175689244,0.029766879247010214,1.2832983020879674,1.2290772245596147,-0.0542210775283527
validation,A,5,full_schedule,all,profile_B_control,cross_profile,6513,6473,40,6373,6391,18,0.09665712988619478,0.08772351196931834,-0.00893361791687644,0.004033274971411189,-0.0024194648155557805,-0.00645273978696697,0.46082102395910013,0.42170916175689244,-0.03911186220220769,1.2940088785875457,1.2290772245596147,-0.064931654027931
validation,A,5,full_schedule,level_ge_7m,mixed_profile_candidate,primary_weight_9m,28,28,0,25,25,0,0.22161063312586352,0.22193069423642503,0.00032006111056151476,-0.046503883740025564,-0.037248871923900105,0.00925501181612546,0.7164796575095191,0.6248058707949204,-0.09167378671459869,0.8599240535251695,0.641647106851158,-0.21827694667401154
validation,A,5,full_schedule,level_ge_7m,profile_A_control,matching_profile,28,28,0,23,25,2,0.24039699695818695,0.22193069423642503,-0.018466302721761918,-0.03356226917566026,-0.037248871923900105,-0.0036866027482398422,0.9133402892106278,0.6248058707949204,-0.28853441841570737,0.9357204278360243,0.641647106851158,-0.29407332098486627
validation,A,5,full_schedule,level_ge_7m,profile_B_control,cross_profile,28,28,0,24,25,1,0.22317082377582106,0.22193069423642503,-0.0012401295393960343,0.008010513829521322,-0.037248871923900105,-0.04525938575342143,0.6549882697889108,0.6248058707949204,-0.030182398993990334,0.7358456464785164,0.641647106851158,-0.09419853962735836
validation,A,5,complete24,all,mixed_profile_candidate,primary_weight_9m,5883,5883,0,5845,5835,-10,0.0797716506557866,0.08150415060675102,0.0017324999509644168,-0.005846083212912354,-0.005435819738915186,0.000410263473997168,0.3633830763785179,0.3793918836824244,0.01600880730390647,1.2078675340898029,1.1391353818143095,-0.06873215227549334
validation,A,5,complete24,all,profile_A_control,matching_profile,5883,5883,0,5846,5835,-11,0.06815034361443736,0.08150415060675102,0.013353806992313658,-0.007460094377363787,-0.005435819738915186,0.0020242746384486017,0.3299275304943859,0.3793918836824244,0.04946435318803849,1.2832983020879674,1.1391353818143095,-0.14416292027365785
validation,A,5,complete24,all,profile_B_control,cross_profile,5883,5883,0,5822,5835,13,0.09047673053891142,0.08150415060675102,-0.008972579932160399,0.00033130917849481876,-0.005435819738915186,-0.005767128917410005,0.4056831712399819,0.3793918836824244,-0.026291287557557497,1.1692106812887895,1.1391353818143095,-0.030075299474479955
validation,A,5,complete24,level_ge_7m,mixed_profile_candidate,primary_weight_9m,28,28,0,25,25,0,0.22161063312586352,0.22193069423642503,0.00032006111056151476,-0.046503883740025564,-0.037248871923900105,0.00925501181612546,0.7164796575095191,0.6248058707949204,-0.09167378671459869,0.8599240535251695,0.641647106851158,-0.21827694667401154
validation,A,5,complete24,level_ge_7m,profile_A_control,matching_profile,28,28,0,23,25,2,0.24039699695818695,0.22193069423642503,-0.018466302721761918,-0.03356226917566026,-0.037248871923900105,-0.0036866027482398422,0.9133402892106278,0.6248058707949204,-0.28853441841570737,0.9357204278360243,0.641647106851158,-0.29407332098486627
validation,A,5,complete24,level_ge_7m,profile_B_control,cross_profile,28,28,0,24,25,1,0.22317082377582106,0.22193069423642503,-0.0012401295393960343,0.008010513829521322,-0.037248871923900105,-0.04525938575342143,0.6549882697889108,0.6248058707949204,-0.030182398993990334,0.7358456464785164,0.641647106851158,-0.09419853962735836
validation,A,5,missing24,all,mixed_profile_candidate,primary_weight_9m,630,590,40,555,556,1,0.15027799072745127,0.14973792365742586,-0.0005400670700254073,0.03022137346879726,0.027657172496517737,-0.0025642009722795234,0.7837592516728566,0.7225274299975045,-0.06123182167535213,1.18192671663944,1.2290772245596147,0.04715050792017461
validation,A,5,missing24,all,profile_A_control,matching_profile,630,590,40,562,556,-6,0.13038512289314652,0.14973792365742586,0.019352800764279338,0.004256829757631642,0.027657172496517737,0.023400342738886096,0.6875317243597583,0.7225274299975045,0.03499570563774623,1.0711784859591806,1.2290772245596147,0.15789873860043402
validation,A,5,missing24,all,profile_B_control,cross_profile,630,590,40,551,556,5,0.15828304405580165,0.14973792365742586,-0.008545120398375794,0.040946266089592565,0.027657172496517737,-0.013289093593074827,0.6935777075296844,0.7225274299975045,0.028949722467820127,1.2940088785875457,1.2290772245596147,-0.064931654027931
validation,A,5,missing24,level_ge_7m,mixed_profile_candidate,primary_weight_9m,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,5,missing24,level_ge_7m,profile_A_control,matching_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,5,missing24,level_ge_7m,profile_B_control,cross_profile,0,0,0,0,0,0,,,,,,,,,,,,
validation,A,6,full_schedule,all,mixed_profile_candidate,primary_weight_9m,6512,6472,40,6331,6331,0,0.1059601342016064,0.1066189747506734,0.000658840549067008,-0.0006899467445435331,-0.002291504514629682,-0.001601557770086149,0.5151710046470445,0.5175108199180375,0.0023398152709930287,1.2812557452434752,1.2873993877229915,0.006143642479516265
validation,A,6,full_schedule,all,profile_A_control,matching_profile,6512,6472,40,6357,6331,-26,0.09710250343054351,0.1066189747506734,0.009516471320129893,0.001347624331304448,-0.002291504514629682,-0.00363912884593413,0.47041471632968257,0.5175108199180375,0.04709610358835492,1.2844995277971742,1.2873993877229915,0.0028998599258172053
validation,A,6,full_schedule,all,profile_B_control,cross_profile,6512,6472,40,6319,6331,12,0.10843075027777534,0.1066189747506734,-0.0018117755271019331,0.00672825350689,-0.002291504514629682,-0.009019758021519681,0.5313093124964154,0.5175108199180375,-0.013798492578377952,1.296191700019845,1.2873993877229915,-0.008792312296853622
