phase,profile,horizon_h,population,subset,reference,relation,observed_targets,pairs,failures,reference_hits,hybrid_hits,hits_delta,reference_mae_m,hybrid_mae_m,mae_m_delta,reference_bias_m,hybrid_bias_m,bias_m_delta,reference_p98_abs_m,hybrid_p98_abs_m,p98_abs_m_delta,reference_max_abs_m,hybrid_max_abs_m,max_abs_m_delta
test,B,3,full_schedule,all,profile_A_control,cross_profile,1942,1934,8,1861,1905,44,0.13013330695579825,0.08171173329323513,-0.048421573662563125,-0.013566971992384907,-0.0009191366419535187,0.012647835350431388,0.675463999144584,0.43283373381232043,-0.24263026533226356,4.2302978392165045,2.8760752397914278,-1.3542225994250767
test,B,3,full_schedule,all,profile_B_control,matching_profile,1942,1934,8,1893,1905,12,0.0969247468811543,0.08171173329323513,-0.01521301358791917,-0.0034100375937177654,-0.0009191366419535187,0.0024909009517642467,0.5161138939587346,0.43283373381232043,-0.0832801601464142,3.971469992707828,2.8760752397914278,-1.0953947529164
test,B,3,full_schedule,level_ge_7m,mixed_profile_candidate,primary_tree_only,237,236,1,203,217,14,0.2894468775030307,0.2154481067271518,-0.07399877077587891,-0.046742500472371676,-0.00021293453711508295,0.046529565935256596,1.7546285429062127,0.8950230415408936,-0.8596055013653191,3.9207443853420045,2.8760752397914278,-1.0446691455505768
test,B,3,full_schedule,level_ge_7m,profile_A_control,cross_profile,237,236,1,199,217,18,0.32784134425318173,0.2154481067271518,-0.11239323752602992,-0.05323476507377885,-0.00021293453711508295,0.05302183053666377,2.0931916832590893,0.8950230415408936,-1.1981686417181958,4.2302978392165045,2.8760752397914278,-1.3542225994250767
test,B,3,full_schedule,level_ge_7m,profile_B_control,matching_profile,237,236,1,207,217,10,0.27295513304405666,0.2154481067271518,-0.05750702631690485,-0.04922700369166788,-0.00021293453711508295,0.0490140691545528,1.7568926468423012,0.8950230415408936,-0.8618696053014075,3.971469992707828,2.8760752397914278,-1.0953947529164
test,B,3,complete24,all,mixed_profile_candidate,primary_tree_only,1354,1354,0,1338,1342,4,0.07361267300814238,0.06763108493647366,-0.0059815880716687225,-0.0008263331103920579,-0.001921577978155888,-0.00109524486776383,0.3865254629380441,0.3823009889684504,-0.0042244739695936895,1.0621080344028382,1.0424913705502181,-0.019616663852620064
test,B,3,complete24,all,profile_A_control,cross_profile,1354,1354,0,1326,1342,16,0.10285419628617437,0.06763108493647366,-0.035223111349700714,-0.005968271046737939,-0.001921577978155888,0.004046693068582051,0.5000629407912963,0.3823009889684504,-0.11776195182284593,1.4455090991822397,1.0424913705502181,-0.40301772863202157
test,B,3,complete24,all,profile_B_control,matching_profile,1354,1354,0,1342,1342,0,0.07401877748174898,0.06763108493647366,-0.006387692545275325,0.0033884048476838084,-0.001921577978155888,-0.0053099828258396965,0.396068311202682,0.3823009889684504,-0.013767322234231605,1.061524811586363,1.0424913705502181,-0.019033441036144794
test,B,3,complete24,level_ge_7m,mixed_profile_candidate,primary_tree_only,142,142,0,131,132,1,0.18950059389639756,0.1944358063282088,0.004935212431811248,-0.007693816899410723,0.011085272173096235,0.018779089072506958,0.7979204513587048,0.7043512868278289,-0.09356916453087594,1.0621080344028382,1.0424913705502181,-0.019616663852620064
test,B,3,complete24,level_ge_7m,profile_A_control,cross_profile,142,142,0,129,132,3,0.21736015735374814,0.1944358063282088,-0.02292435102553933,-0.0019908174942183743,0.011085272173096235,0.013076089667314609,0.8561928927326709,0.7043512868278289,-0.15184160590484197,1.1641344170961272,1.0424913705502181,-0.12164304654590907
test,B,3,complete24,level_ge_7m,profile_B_control,matching_profile,142,142,0,133,132,-1,0.1737762909795778,0.1944358063282088,0.020659515348631002,-0.0014989473415668913,0.011085272173096235,0.012584219514663127,0.7072547041299097,0.7043512868278289,-0.0029034173020807685,1.061524811586363,1.0424913705502181,-0.019033441036144794
test,B,3,missing24,all,mixed_profile_candidate,primary_tree_only,588,580,8,543,563,20,0.15654849501469556,0.11458276411229557,-0.041965730902399995,-0.01064871394026205,0.0014210453739395982,0.012069759314201647,0.8453706083597147,0.5361132943310638,-0.30925731402865086,3.9207443853420045,2.8760752397914278,-1.0446691455505768
test,B,3,missing24,all,profile_A_control,cross_profile,588,580,8,535,563,28,0.19381592048454088,0.11458276411229557,-0.07923315637224532,-0.031306008337912486,0.0014210453739395982,0.03272705371185208,0.988869799072151,0.5361132943310638,-0.4527565047410872,4.2302978392165045,2.8760752397914278,-1.3542225994250767
test,B,3,missing24,all,profile_B_control,matching_profile,588,580,8,551,563,12,0.1503983375135591,0.11458276411229557,-0.03581557340126354,-0.019280884258644885,0.0014210453739395982,0.020701929632584482,0.7579743118200236,0.5361132943310638,-0.2218610174889598,3.971469992707828,2.8760752397914278,-1.0953947529164
test,B,3,missing24,level_ge_7m,mixed_profile_candidate,primary_tree_only,95,94,1,72,85,13,0.44042956124922134,0.2471900924361934,-0.19323946881302795,-0.10573093735918504,-0.017280438290838564,0.08845049906834648,3.2566869270908074,2.0701381190099886,-1.1865488080808189,3.9207443853420045,2.8760752397914278,-1.0446691455505768
test,B,3,missing24,level_ge_7m,profile_A_control,cross_profile,95,94,1,70,85,15,0.494738456377858,0.2471900924361934,-0.24754836394166463,-0.13064583482162556,-0.017280438290838564,0.113365396530787,3.5754704081731044,2.0701381190099886,-1.5053322891631158,4.2302978392165045,2.8760752397914278,-1.3542225994250767
test,B,3,missing24,level_ge_7m,profile_B_control,matching_profile,95,94,1,74,85,11,0.42277849020529085,0.2471900924361934,-0.17558839776909746,-0.12132683349713959,-0.017280438290838564,0.10404639520630102,3.3174137155365853,2.0701381190099886,-1.2472755965265967,3.971469992707828,2.8760752397914278,-1.0953947529164
test,B,4,full_schedule,all,mixed_profile_candidate,primary_tree_only,1941,1932,9,1865,1872,7,0.12911540247463166,0.10746326935072893,-0.021652133123902725,-0.00989578669681218,-0.0018475540506474116,0.008048232646164768,0.7120782381390784,0.6040145693634079,-0.10806366877567053,5.078591233547437,3.683441510997916,-1.3951497225495206
test,B,4,full_schedule,all,profile_A_control,cross_profile,1941,1932,9,1857,1872,15,0.14974466992013163,0.10746326935072893,-0.0422814005694027,-0.011065855251814484,-0.0018475540506474116,0.009218301201167073,0.7435701015124543,0.6040145693634079,-0.13955553214904637,4.954681229406976,3.683441510997916,-1.2712397184090598
test,B,4,full_schedule,all,profile_B_control,matching_profile,1941,1932,9,1866,1872,6,0.12304284797867071,0.10746326935072893,-0.015579578627941779,-0.007465708927915191,-0.0018475540506474116,0.0056181548772677795,0.6314971200826185,0.6040145693634079,-0.027482550719210574,5.1179488471626104,3.683441510997916,-1.4345073361646943
test,B,4,full_schedule,level_ge_7m,mixed_profile_candidate,primary_tree_only,237,236,1,186,200,14,0.4131174956725263,0.3037923469082037,-0.10932514876432259,-0.09591305647757456,-0.03745596522898913,0.05845709124858543,2.5839999106888123,1.2956140638556175,-1.2883858468331948,5.078591233547437,3.683441510997916,-1.3951497225495206
test,B,4,full_schedule,level_ge_7m,profile_A_control,cross_profile,237,236,1,184,200,16,0.40920465422803126,0.3037923469082037,-0.10541230731982754,-0.07958792839800112,-0.03745596522898913,0.04213196316901199,2.7777770633239083,1.2956140638556175,-1.4821629994682908,4.954681229406976,3.683441510997916,-1.2712397184090598
test,B,4,full_schedule,level_ge_7m,profile_B_control,matching_profile,237,236,1,192,200,8,0.4009070967444646,0.3037923469082037,-0.0971147498362609,-0.10569041861713127,-0.03745596522898913,0.06823445338814214,2.65148006055868,1.2956140638556175,-1.3558659967030626,5.1179488471626104,3.683441510997916,-1.4345073361646943
test,B,4,complete24,all,mixed_profile_candidate,primary_tree_only,1353,1353,0,1328,1320,-8,0.09763523114021312,0.09033065349086707,-0.007304577649346056,0.002349966794721231,-0.005045788946225834,-0.0073957557409470645,0.4697037401733348,0.5196227216195796,0.04991898144624474,1.3189684073645118,1.451052184029157,0.1320837766646452
test,B,4,complete24,all,profile_A_control,cross_profile,1353,1353,0,1326,1320,-6,0.11650679255986192,0.09033065349086707,-0.026176139068994853,0.00024435975307113744,-0.005045788946225834,-0.005290148699296971,0.49868189802620044,0.5196227216195796,0.02094082359337912,1.4184298991298472,1.451052184029157,0.03262228489930985
test,B,4,complete24,all,profile_B_control,matching_profile,1353,1353,0,1331,1320,-11,0.09343532856535613,0.09033065349086707,-0.003104675074489069,0.000835555858327052,-0.005045788946225834,-0.005881344804552885,0.4407348831981306,0.5196227216195796,0.07888783842144897,1.1924259727574427,1.451052184029157,0.25862621127171437
test,B,4,complete24,level_ge_7m,mixed_profile_candidate,primary_tree_only,141,141,0,122,116,-6,0.2556469139539726,0.2760317515040777,0.020384837550105117,0.0010547193055100222,-0.027024181292249996,-0.02807890059776002,1.0014586356529391,1.0555854060228311,0.054126770369892,1.3189684073645118,1.451052184029157,0.1320837766646452
test,B,4,complete24,level_ge_7m,profile_A_control,cross_profile,141,141,0,121,116,-5,0.2591550292459268,0.2760317515040777,0.0168767222581509,-0.007168483780252063,-0.027024181292249996,-0.019855697511997932,0.9420069516254892,1.0555854060228311,0.11357845439734193,1.2336789871029197,1.451052184029157,0.21737319692623736
test,B,4,complete24,level_ge_7m,profile_B_control,matching_profile,141,141,0,126,116,-10,0.2452490072488872,0.2760317515040777,0.03078274425519051,-0.024088350680041917,-0.027024181292249996,-0.0029358306122080798,0.9904900966086344,1.0555854060228311,0.06509530941419672,1.1924259727574427,1.451052184029157,0.25862621127171437
test,B,4,missing24,all,mixed_profile_candidate,primary_tree_only,588,579,9,537,552,15,0.20267787538563045,0.14749855304398124,-0.05517932234164921,-0.03851151117702755,0.005626041482543618,0.04413755265957117,1.5122075716752632,0.7004923632219427,-0.8117152084533205,5.078591233547437,3.683441510997916,-1.3951497225495206
test,B,4,missing24,all,profile_A_control,cross_profile,588,579,9,531,552,21,0.22741452841485515,0.14749855304398124,-0.07991597537087392,-0.037495425030070514,0.005626041482543618,0.04312146651261413,1.2540338316585549,0.7004923632219427,-0.5535414684366121,4.954681229406976,3.683441510997916,-1.2712397184090598
test,B,4,missing24,all,profile_B_control,matching_profile,588,579,9,535,552,17,0.19222933116729699,0.14749855304398124,-0.044730778123315745,-0.026864001252242916,0.005626041482543618,0.032490042734786534,1.3813156896668501,0.7004923632219427,-0.6808233264449074,5.1179488471626104,3.683441510997916,-1.4345073361646943
test,B,4,missing24,level_ge_7m,mixed_profile_candidate,primary_tree_only,96,95,1,64,84,20,0.6468369906442746,0.34499491482380135,-0.30184207582047323,-0.23983365000825796,-0.052938928756149334,0.18689472125210863,4.278111799147365,2.4779572795373492,-1.800154519610016,5.078591233547437,3.683441510997916,-1.3951497225495206
test,B,4,missing24,level_ge_7m,profile_A_control,cross_profile,96,95,1,63,84,21,0.6319098870962072,0.34499491482380135,-0.28691497227240587,-0.18707363040960756,-0.052938928756149334,0.13413470165345823,4.129415261327745,2.4779572795373492,-1.6514579817903958,4.954681229406976,3.683441510997916,-1.2712397184090598
test,B,4,missing24,level_ge_7m,profile_B_control,matching_profile,96,95,1,66,84,18,0.6319364716800058,0.34499491482380135,-0.2869415568562044,-0.22680506681849544,-0.052938928756149334,0.1738661380623461,4.30642909593797,2.4779572795373492,-1.8284718164006208,5.1179488471626104,3.683441510997916,-1.4345073361646943
test,B,5,full_schedule,all,mixed_profile_candidate,primary_tree_only,1940,1930,10,1828,1856,28,0.1625412373542548,0.13954758418651747,-0.022993653167737327,-0.006397062661492723,-0.003706316851488289,0.0026907458100044338,0.8555560428101426,0.6677584518487653,-0.18779759096137738,5.651905624290726,4.020312098884585,-1.6315935254061413
test,B,5,full_schedule,all,profile_A_control,cross_profile,1940,1930,10,1812,1856,44,0.18302824779981827,0.13954758418651747,-0.0434806636133008,-0.013253058003697516,-0.003706316851488289,0.009546741152209227,0.9465438144244254,0.6677584518487653,-0.2787853625756601,5.772845062324905,4.020312098884585,-1.75253296344032
test,B,5,full_schedule,all,profile_B_control,matching_profile,1940,1930,10,1836,1856,20,0.16151947820922183,0.13954758418651747,-0.021971894022704358,-0.012089561463388998,-0.003706316851488289,0.008383244611900709,0.9347365000507997,0.6677584518487653,-0.2669780482020344,5.909113440846849,4.020312098884585,-1.8888013419622647
test,B,5,full_schedule,level_ge_7m,mixed_profile_candidate,primary_tree_only,237,236,1,169,184,15,0.5232204895845944,0.391132630544404,-0.13208785904019044,-0.1172002157403422,-0.044408681140856686,0.07279153459948551,3.422969615911657,1.8245370948716029,-1.598432521040054,5.651905624290726,4.020312098884585,-1.6315935254061413
test,B,5,full_schedule,level_ge_7m,profile_A_control,cross_profile,237,236,1,169,184,15,0.5367961318364304,0.391132630544404,-0.14566350129202638,-0.12145363800557064,-0.044408681140856686,0.07704495686471396,3.6890121508001874,1.8245370948716029,-1.8644750559285845,5.772845062324905,4.020312098884585,-1.75253296344032
test,B,5,full_schedule,level_ge_7m,profile_B_control,matching_profile,237,236,1,171,184,13,0.5244969789310342,0.391132630544404,-0.1333643483866302,-0.14343715042767627,-0.044408681140856686,0.09902846928681958,3.5091559262737637,1.8245370948716029,-1.6846188314021608,5.909113440846849,4.020312098884585,-1.8888013419622647
test,B,5,complete24,all,mixed_profile_candidate,primary_tree_only,1352,1352,0,1305,1310,5,0.13173857864676436,0.12442630624518174,-0.007312272401582623,0.006674847546626296,-0.0028190517281744174,-0.009493899274800714,0.6287086749415761,0.6291545977156425,0.00044592277406640957,1.3070674358819865,1.6937468214608362,0.38667938557884973
test,B,5,complete24,all,profile_A_control,cross_profile,1352,1352,0,1300,1310,10,0.14873807790641977,0.12442630624518174,-0.024311771661238032,0.0031912571203685167,-0.0028190517281744174,-0.0060103088485429345,0.6754163903247424,0.6291545977156425,-0.046261792609099905,1.553964895064568,1.6937468214608362,0.1397819263962683
test,B,5,complete24,all,profile_B_control,matching_profile,1352,1352,0,1304,1310,6,0.1310339977221661,0.12442630624518174,-0.006607691476984354,0.0024628416950400116,-0.0028190517281744174,-0.005281893423214429,0.6850078942303631,0.6291545977156425,-0.055853296514720596,1.337083424157477,1.6937468214608362,0.3566633973033593
test,B,5,complete24,level_ge_7m,mixed_profile_candidate,primary_tree_only,140,140,0,111,105,-6,0.33203260491151315,0.34830174579723666,0.01626914088572351,0.0063907918804491605,-0.006073116287938055,-0.012463908168387217,1.243159762211055,1.113304980398523,-0.12985478181253196,1.3070674358819865,1.6937468214608362,0.38667938557884973
test,B,5,complete24,level_ge_7m,profile_A_control,cross_profile,140,140,0,112,105,-7,0.3404771713187958,0.34830174579723666,0.007824574478440871,0.003655615617099236,-0.006073116287938055,-0.00972873190503729,1.2835642869299977,1.113304980398523,-0.17025930653147459,1.553964895064568,1.6937468214608362,0.1397819263962683
test,B,5,complete24,level_ge_7m,profile_B_control,matching_profile,140,140,0,111,105,-6,0.3239584754303084,0.34830174579723666,0.024343270366928238,-0.014589840732491886,-0.006073116287938055,0.008516724444553831,1.1881325929484137,1.113304980398523,-0.07482761254989057,1.337083424157477,1.6937468214608362,0.3566633973033593
test,B,5,missing24,all,mixed_profile_candidate,primary_tree_only,588,578,10,523,546,23,0.23459174699530508,0.17491777065137196,-0.05967397634393312,-0.036973572352456234,-0.005781719008443918,0.031191853344012317,1.9519641140762654,0.749042541889892,-1.2029215721863733,5.651905624290726,4.020312098884585,-1.6315935254061413
test,B,5,missing24,all,profile_A_control,cross_profile,588,578,10,512,546,34,0.2632363960625774,0.17491777065137196,-0.08831862541120547,-0.0517179612004748,-0.005781719008443918,0.045936242192030886,1.781387350276374,0.749042541889892,-1.032344808386482,5.772845062324905,4.020312098884585,-1.75253296344032
test,B,5,missing24,all,profile_B_control,matching_profile,588,578,10,532,546,14,0.232828076165103,0.17491777065137196,-0.05791030551373105,-0.04612909272670391,-0.005781719008443918,0.04034737371825999,1.9702626511932144,0.749042541889892,-1.2212201093033224,5.909113440846849,4.020312098884585,-1.8888013419622647
