phase,profile,horizon_h,family,rank,origin,target_time,base_m,actual_m,predicted_m,error_m,dH1_m_per_nominal_hour,known_trend,future_response,target_response_m,training_response_min_m,training_response_max_m
test,B,6,profile_A_control,3,2026-07-21T19:00:00-03:00,2026-07-22T01:00:00-03:00,3.36,11.99,6.02446312920781,-5.9655368707921905,0.1299999999999999,rising,rising,8.63,-1.7400000000000002,5.41
test,B,6,profile_A_control,4,2026-07-21T22:00:00-03:00,2026-07-22T04:00:00-03:00,6.52,14.49,9.21722565487636,-5.27277434512364,1.88,rising,rising,7.970000000000001,-1.7400000000000002,5.41
test,B,6,profile_A_control,5,2026-07-21T18:00:00-03:00,2026-07-22T00:00:00-03:00,3.23,10.77,6.074192582098643,-4.6958074179013565,0.009999999999999787,stable,rising,7.539999999999999,-1.7400000000000002,5.41
test,B,6,profile_B_control,1,2026-07-21T20:00:00-03:00,2026-07-22T02:00:00-03:00,3.73,12.97,6.299621637910205,-6.670378362089796,0.3700000000000001,rising,rising,9.24,-1.8100000000000005,5.56
test,B,6,profile_B_control,2,2026-07-21T21:00:00-03:00,2026-07-22T03:00:00-03:00,4.64,13.77,7.245075396986064,-6.524924603013935,0.9099999999999997,rising,rising,9.129999999999999,-1.8100000000000005,5.56
test,B,6,profile_B_control,3,2026-07-21T19:00:00-03:00,2026-07-22T01:00:00-03:00,3.36,11.99,5.892449796136607,-6.097550203863393,0.1299999999999999,rising,rising,8.63,-1.8100000000000005,5.56
test,B,6,profile_B_control,4,2026-07-21T22:00:00-03:00,2026-07-22T04:00:00-03:00,6.52,14.49,9.091024367364682,-5.398975632635318,1.88,rising,rising,7.970000000000001,-1.8100000000000005,5.56
test,B,6,profile_B_control,5,2026-07-21T17:00:00-03:00,2026-07-21T23:00:00-03:00,3.22,9.21,4.331978551049976,-4.878021448950025,-0.07999999999999963,stable,rising,5.99,-1.8100000000000005,5.56
test,B,6,mixed_profile_candidate,1,2026-07-21T20:00:00-03:00,2026-07-22T02:00:00-03:00,3.73,12.97,6.464238937190043,-6.505761062809958,0.3700000000000001,rising,rising,9.24,-1.8100000000000005,5.500000000000001
test,B,6,mixed_profile_candidate,2,2026-07-21T21:00:00-03:00,2026-07-22T03:00:00-03:00,4.64,13.77,7.461007266566156,-6.308992733433843,0.9099999999999997,rising,rising,9.129999999999999,-1.8100000000000005,5.500000000000001
test,B,6,mixed_profile_candidate,3,2026-07-21T19:00:00-03:00,2026-07-22T01:00:00-03:00,3.36,11.99,5.951385415491638,-6.0386145845083625,0.1299999999999999,rising,rising,8.63,-1.8100000000000005,5.500000000000001
test,B,6,mixed_profile_candidate,4,2026-07-21T22:00:00-03:00,2026-07-22T04:00:00-03:00,6.52,14.49,9.310959004797947,-5.179040995202053,1.88,rising,rising,7.970000000000001,-1.8100000000000005,5.500000000000001
test,B,6,mixed_profile_candidate,5,2026-07-21T18:00:00-03:00,2026-07-22T00:00:00-03:00,3.23,10.77,6.079476182880254,-4.690523817119746,0.009999999999999787,stable,rising,7.539999999999999,-1.8100000000000005,5.500000000000001
test,B,6,age_mixed_candidate,1,2026-07-21T20:00:00-03:00,2026-07-22T02:00:00-03:00,3.73,12.97,6.472171229789231,-6.49782877021077,0.3700000000000001,rising,rising,9.24,-1.8100000000000005,5.500000000000001
test,B,6,age_mixed_candidate,2,2026-07-21T21:00:00-03:00,2026-07-22T03:00:00-03:00,4.64,13.77,7.444797902296716,-6.325202097703284,0.9099999999999997,rising,rising,9.129999999999999,-1.8100000000000005,5.500000000000001
test,B,6,age_mixed_candidate,3,2026-07-21T19:00:00-03:00,2026-07-22T01:00:00-03:00,3.36,11.99,6.002273208813294,-5.987726791186706,0.1299999999999999,rising,rising,8.63,-1.8100000000000005,5.500000000000001
test,B,6,age_mixed_candidate,4,2026-07-21T22:00:00-03:00,2026-07-22T04:00:00-03:00,6.52,14.49,9.284517095416419,-5.205482904583581,1.88,rising,rising,7.970000000000001,-1.8100000000000005,5.500000000000001
test,B,6,age_mixed_candidate,5,2026-07-21T18:00:00-03:00,2026-07-22T00:00:00-03:00,3.23,10.77,5.995556173439441,-4.774443826560558,0.009999999999999787,stable,rising,7.539999999999999,-1.8100000000000005,5.500000000000001
test,B,7,profile_A_control,1,2026-07-21T17:00:00-03:00,2026-07-22T00:00:00-03:00,3.22,10.77,5.46168773448426,-5.30831226551574,-0.07999999999999963,stable,rising,7.549999999999999,-2.0,6.09
test,B,7,profile_A_control,2,2026-07-21T20:00:00-03:00,2026-07-22T03:00:00-03:00,3.73,13.77,8.549926829518686,-5.220073170481314,0.3700000000000001,rising,rising,10.04,-2.0,6.09
test,B,7,profile_A_control,3,2026-07-21T21:00:00-03:00,2026-07-22T04:00:00-03:00,4.64,14.49,9.507316114854024,-4.982683885145976,0.9099999999999997,rising,rising,9.850000000000001,-2.0,6.09
test,B,7,profile_A_control,4,2026-07-21T19:00:00-03:00,2026-07-22T02:00:00-03:00,3.36,12.97,8.004426826574328,-4.965573173425673,0.1299999999999999,rising,rising,9.610000000000001,-2.0,6.09
test,B,7,profile_A_control,5,2026-07-21T18:00:00-03:00,2026-07-22T01:00:00-03:00,3.23,11.99,7.519544267778421,-4.470455732221579,0.009999999999999787,stable,rising,8.76,-2.0,6.09
test,B,7,profile_B_control,1,2026-07-21T20:00:00-03:00,2026-07-22T03:00:00-03:00,3.73,13.77,8.591336535918554,-5.1786634640814455,0.3700000000000001,rising,rising,10.04,-2.0700000000000003,6.22
test,B,7,profile_B_control,2,2026-07-21T21:00:00-03:00,2026-07-22T04:00:00-03:00,4.64,14.49,9.462034207931502,-5.027965792068498,0.9099999999999997,rising,rising,9.850000000000001,-2.0700000000000003,6.22
test,B,7,profile_B_control,3,2026-07-21T19:00:00-03:00,2026-07-22T02:00:00-03:00,3.36,12.97,8.055859473613504,-4.914140526386497,0.1299999999999999,rising,rising,9.610000000000001,-2.0700000000000003,6.22
test,B,7,profile_B_control,4,2026-07-21T17:00:00-03:00,2026-07-22T00:00:00-03:00,3.22,10.77,6.438810666080927,-4.331189333919073,-0.07999999999999963,stable,rising,7.549999999999999,-2.0700000000000003,6.22
test,B,7,profile_B_control,5,2026-07-21T18:00:00-03:00,2026-07-22T01:00:00-03:00,3.23,11.99,7.698652682650231,-4.29134731734977,0.009999999999999787,stable,rising,8.76,-2.0700000000000003,6.22
test,B,7,mixed_profile_candidate,1,2026-07-21T20:00:00-03:00,2026-07-22T03:00:00-03:00,3.73,13.77,8.438693429264175,-5.3313065707358245,0.3700000000000001,rising,rising,10.04,-2.0700000000000003,6.22
test,B,7,mixed_profile_candidate,2,2026-07-21T21:00:00-03:00,2026-07-22T04:00:00-03:00,4.64,14.49,9.288745050609919,-5.201254949390082,0.9099999999999997,rising,rising,9.850000000000001,-2.0700000000000003,6.22
test,B,7,mixed_profile_candidate,3,2026-07-21T17:00:00-03:00,2026-07-22T00:00:00-03:00,3.22,10.77,5.710539746093447,-5.059460253906552,-0.07999999999999963,stable,rising,7.549999999999999,-2.0700000000000003,6.22
test,B,7,mixed_profile_candidate,4,2026-07-21T19:00:00-03:00,2026-07-22T02:00:00-03:00,3.36,12.97,8.044733597919207,-4.925266402080794,0.1299999999999999,rising,rising,9.610000000000001,-2.0700000000000003,6.22
test,B,7,mixed_profile_candidate,5,2026-07-21T18:00:00-03:00,2026-07-22T01:00:00-03:00,3.23,11.99,7.318479062903581,-4.671520937096419,0.009999999999999787,stable,rising,8.76,-2.0700000000000003,6.22
test,B,7,age_mixed_candidate,1,2026-07-21T20:00:00-03:00,2026-07-22T03:00:00-03:00,3.73,13.77,8.429907399680058,-5.340092600319942,0.3700000000000001,rising,rising,10.04,-2.0700000000000003,6.22
test,B,7,age_mixed_candidate,2,2026-07-21T21:00:00-03:00,2026-07-22T04:00:00-03:00,4.64,14.49,9.30174833200735,-5.188251667992651,0.9099999999999997,rising,rising,9.850000000000001,-2.0700000000000003,6.22
test,B,7,age_mixed_candidate,3,2026-07-21T17:00:00-03:00,2026-07-22T00:00:00-03:00,3.22,10.77,5.708520677581143,-5.061479322418856,-0.07999999999999963,stable,rising,7.549999999999999,-2.0700000000000003,6.22
test,B,7,age_mixed_candidate,4,2026-07-21T19:00:00-03:00,2026-07-22T02:00:00-03:00,3.36,12.97,8.033191332361461,-4.936808667638539,0.1299999999999999,rising,rising,9.610000000000001,-2.0700000000000003,6.22
test,B,7,age_mixed_candidate,5,2026-07-21T18:00:00-03:00,2026-07-22T01:00:00-03:00,3.23,11.99,7.299738594468616,-4.690261405531384,0.009999999999999787,stable,rising,8.76,-2.0700000000000003,6.22
test,B,8,profile_A_control,1,2026-07-21T17:00:00-03:00,2026-07-22T01:00:00-03:00,3.22,11.99,5.881501790191958,-6.108498209808042,-0.07999999999999963,stable,rising,8.77,-2.26,6.73
test,B,8,profile_A_control,2,2026-07-21T20:00:00-03:00,2026-07-22T04:00:00-03:00,3.73,14.49,8.7827095758145,-5.7072904241855,0.3700000000000001,rising,rising,10.76,-2.26,6.73
test,B,8,profile_A_control,3,2026-07-21T19:00:00-03:00,2026-07-22T03:00:00-03:00,3.36,13.77,8.227825883577209,-5.542174116422791,0.1299999999999999,rising,rising,10.41,-2.26,6.73
test,B,8,profile_A_control,4,2026-07-21T21:00:00-03:00,2026-07-22T05:00:00-03:00,4.64,15.16,9.666236710195932,-5.493763289804068,0.9099999999999997,rising,rising,10.52,-2.26,6.73
test,B,8,profile_A_control,5,2026-07-21T18:00:00-03:00,2026-07-22T02:00:00-03:00,3.23,12.97,7.578185033684546,-5.391814966315454,0.009999999999999787,stable,rising,9.74,-2.26,6.73
test,B,8,profile_B_control,1,2026-07-21T20:00:00-03:00,2026-07-22T04:00:00-03:00,3.73,14.49,8.798724877221042,-5.691275122778958,0.3700000000000001,rising,rising,10.76,-2.3200000000000003,6.86
test,B,8,profile_B_control,2,2026-07-21T21:00:00-03:00,2026-07-22T05:00:00-03:00,4.64,15.16,9.674063638136031,-5.485936361863969,0.9099999999999997,rising,rising,10.52,-2.3200000000000003,6.86
test,B,8,profile_B_control,3,2026-07-21T19:00:00-03:00,2026-07-22T03:00:00-03:00,3.36,13.77,8.38758502431203,-5.38241497568797,0.1299999999999999,rising,rising,10.41,-2.3200000000000003,6.86
test,B,8,profile_B_control,4,2026-07-21T18:00:00-03:00,2026-07-22T02:00:00-03:00,3.23,12.97,7.856203978776145,-5.113796021223855,0.009999999999999787,stable,rising,9.74,-2.3200000000000003,6.86
test,B,8,profile_B_control,5,2026-07-21T17:00:00-03:00,2026-07-22T01:00:00-03:00,3.22,11.99,7.048290843019808,-4.941709156980192,-0.07999999999999963,stable,rising,8.77,-2.3200000000000003,6.86
test,B,8,mixed_profile_candidate,1,2026-07-21T20:00:00-03:00,2026-07-22T04:00:00-03:00,3.73,14.49,8.877581029245988,-5.612418970754012,0.3700000000000001,rising,rising,10.76,-2.3000000000000007,6.86
test,B,8,mixed_profile_candidate,2,2026-07-21T21:00:00-03:00,2026-07-22T05:00:00-03:00,4.64,15.16,9.621140432571288,-5.538859567428712,0.9099999999999997,rising,rising,10.52,-2.3000000000000007,6.86
test,B,8,mixed_profile_candidate,3,2026-07-21T19:00:00-03:00,2026-07-22T03:00:00-03:00,3.36,13.77,8.387711479893753,-5.382288520106247,0.1299999999999999,rising,rising,10.41,-2.3000000000000007,6.86
test,B,8,mixed_profile_candidate,4,2026-07-21T18:00:00-03:00,2026-07-22T02:00:00-03:00,3.23,12.97,7.713059052749644,-5.2569409472503565,0.009999999999999787,stable,rising,9.74,-2.3000000000000007,6.86
test,B,8,mixed_profile_candidate,5,2026-07-21T17:00:00-03:00,2026-07-22T01:00:00-03:00,3.22,11.99,6.824775953219932,-5.165224046780068,-0.07999999999999963,stable,rising,8.77,-2.3000000000000007,6.86
test,B,8,age_mixed_candidate,1,2026-07-21T20:00:00-03:00,2026-07-22T04:00:00-03:00,3.73,14.49,8.805074244064766,-5.684925755935234,0.3700000000000001,rising,rising,10.76,-2.3000000000000007,6.86
test,B,8,age_mixed_candidate,2,2026-07-21T21:00:00-03:00,2026-07-22T05:00:00-03:00,4.64,15.16,9.585224409250406,-5.574775590749594,0.9099999999999997,rising,rising,10.52,-2.3000000000000007,6.86
test,B,8,age_mixed_candidate,3,2026-07-21T19:00:00-03:00,2026-07-22T03:00:00-03:00,3.36,13.77,8.351959832287504,-5.418040167712496,0.1299999999999999,rising,rising,10.41,-2.3000000000000007,6.86
test,B,8,age_mixed_candidate,4,2026-07-21T18:00:00-03:00,2026-07-22T02:00:00-03:00,3.23,12.97,7.715679361949038,-5.254320638050963,0.009999999999999787,stable,rising,9.74,-2.3000000000000007,6.86
test,B,8,age_mixed_candidate,5,2026-07-21T17:00:00-03:00,2026-07-22T01:00:00-03:00,3.22,11.99,6.812229929829623,-5.177770070170377,-0.07999999999999963,stable,rising,8.77,-2.3000000000000007,6.86
test,B,9,profile_A_control,1,2026-07-21T17:00:00-03:00,2026-07-22T02:00:00-03:00,3.22,12.97,6.2781870100198445,-6.691812989980156,-0.07999999999999963,stable,rising,9.75,-2.5299999999999994,7.119999999999999
test,B,9,profile_A_control,2,2026-07-21T16:00:00-03:00,2026-07-22T01:00:00-03:00,3.3,11.99,5.79003597942979,-6.19996402057021,-0.14000000000000012,falling,rising,8.690000000000001,-2.5299999999999994,7.119999999999999
test,B,9,profile_A_control,3,2026-07-21T20:00:00-03:00,2026-07-22T05:00:00-03:00,3.73,15.16,9.23759371124607,-5.92240628875393,0.3700000000000001,rising,rising,11.43,-2.5299999999999994,7.119999999999999
test,B,9,profile_A_control,4,2026-07-21T18:00:00-03:00,2026-07-22T03:00:00-03:00,3.23,13.77,8.045206993628382,-5.724793006371618,0.009999999999999787,stable,rising,10.54,-2.5299999999999994,7.119999999999999
test,B,9,profile_A_control,5,2026-07-21T19:00:00-03:00,2026-07-22T04:00:00-03:00,3.36,14.49,8.84449311471264,-5.645506885287361,0.1299999999999999,rising,rising,11.13,-2.5299999999999994,7.119999999999999
test,B,9,profile_B_control,1,2026-07-21T20:00:00-03:00,2026-07-22T05:00:00-03:00,3.73,15.16,8.99359509782959,-6.1664049021704095,0.3700000000000001,rising,rising,11.43,-2.58,7.249999999999999
test,B,9,profile_B_control,2,2026-07-21T19:00:00-03:00,2026-07-22T04:00:00-03:00,3.36,14.49,8.617915625509509,-5.872084374490491,0.1299999999999999,rising,rising,11.13,-2.58,7.249999999999999
test,B,9,profile_B_control,3,2026-07-21T21:00:00-03:00,2026-07-22T06:00:00-03:00,4.64,15.81,10.039194668123777,-5.770805331876224,0.9099999999999997,rising,rising,11.170000000000002,-2.58,7.249999999999999
test,B,9,profile_B_control,4,2026-07-21T18:00:00-03:00,2026-07-22T03:00:00-03:00,3.23,13.77,8.13217370322133,-5.63782629677867,0.009999999999999787,stable,rising,10.54,-2.58,7.249999999999999
test,B,9,profile_B_control,5,2026-07-21T17:00:00-03:00,2026-07-22T02:00:00-03:00,3.22,12.97,7.572126588829631,-5.3978734111703695,-0.07999999999999963,stable,rising,9.75,-2.58,7.249999999999999
test,B,9,mixed_profile_candidate,1,2026-07-21T20:00:00-03:00,2026-07-22T05:00:00-03:00,3.73,15.16,9.022627657977567,-6.137372342022433,0.3700000000000001,rising,rising,11.43,-2.540000000000001,7.249999999999999
test,B,9,mixed_profile_candidate,2,2026-07-21T17:00:00-03:00,2026-07-22T02:00:00-03:00,3.22,12.97,6.861130567997279,-6.108869432002722,-0.07999999999999963,stable,rising,9.75,-2.540000000000001,7.249999999999999
test,B,9,mixed_profile_candidate,3,2026-07-21T19:00:00-03:00,2026-07-22T04:00:00-03:00,3.36,14.49,8.57873685043101,-5.91126314956899,0.1299999999999999,rising,rising,11.13,-2.540000000000001,7.249999999999999
test,B,9,mixed_profile_candidate,4,2026-07-21T16:00:00-03:00,2026-07-22T01:00:00-03:00,3.3,11.99,6.139622165986909,-5.850377834013091,-0.14000000000000012,falling,rising,8.690000000000001,-2.540000000000001,7.249999999999999
test,B,9,mixed_profile_candidate,5,2026-07-21T18:00:00-03:00,2026-07-22T03:00:00-03:00,3.23,13.77,8.028873391733619,-5.741126608266381,0.009999999999999787,stable,rising,10.54,-2.540000000000001,7.249999999999999
test,B,9,age_mixed_candidate,1,2026-07-21T20:00:00-03:00,2026-07-22T05:00:00-03:00,3.73,15.16,9.042878961727801,-6.117121038272199,0.3700000000000001,rising,rising,11.43,-2.540000000000001,7.249999999999999
test,B,9,age_mixed_candidate,2,2026-07-21T17:00:00-03:00,2026-07-22T02:00:00-03:00,3.22,12.97,6.8936703746428325,-6.076329625357168,-0.07999999999999963,stable,rising,9.75,-2.540000000000001,7.249999999999999
test,B,9,age_mixed_candidate,3,2026-07-21T19:00:00-03:00,2026-07-22T04:00:00-03:00,3.36,14.49,8.603641212051397,-5.886358787948604,0.1299999999999999,rising,rising,11.13,-2.540000000000001,7.249999999999999
test,B,9,age_mixed_candidate,4,2026-07-21T16:00:00-03:00,2026-07-22T01:00:00-03:00,3.3,11.99,6.170846357343088,-5.819153642656913,-0.14000000000000012,falling,rising,8.690000000000001,-2.540000000000001,7.249999999999999
test,B,9,age_mixed_candidate,5,2026-07-21T18:00:00-03:00,2026-07-22T03:00:00-03:00,3.23,13.77,8.056292909606015,-5.713707090393985,0.009999999999999787,stable,rising,10.54,-2.540000000000001,7.249999999999999
test,B,10,profile_A_control,1,2026-07-21T17:00:00-03:00,2026-07-22T03:00:00-03:00,3.22,13.77,7.051805881867564,-6.718194118132436,-0.07999999999999963,stable,rising,10.549999999999999,-2.789999999999999,7.469999999999999
test,B,10,profile_A_control,2,2026-07-21T16:00:00-03:00,2026-07-22T02:00:00-03:00,3.3,12.97,6.496801271408767,-6.473198728591234,-0.14000000000000012,falling,rising,9.670000000000002,-2.789999999999999,7.469999999999999
test,B,10,profile_A_control,3,2026-07-21T20:00:00-03:00,2026-07-22T06:00:00-03:00,3.73,15.81,9.549867272536044,-6.260132727463956,0.3700000000000001,rising,rising,12.08,-2.789999999999999,7.469999999999999
test,B,10,profile_A_control,4,2026-07-21T19:00:00-03:00,2026-07-22T05:00:00-03:00,3.36,15.16,8.924602057171766,-6.235397942828234,0.1299999999999999,rising,rising,11.8,-2.789999999999999,7.469999999999999
test,B,10,profile_A_control,5,2026-07-21T21:00:00-03:00,2026-07-22T07:00:00-03:00,4.64,16.5,10.522683596207326,-5.977316403792674,0.9099999999999997,rising,rising,11.86,-2.789999999999999,7.469999999999999
test,B,10,profile_B_control,1,2026-07-21T19:00:00-03:00,2026-07-22T05:00:00-03:00,3.36,15.16,8.72632212355249,-6.4336778764475095,0.1299999999999999,rising,rising,11.8,-2.84,7.569999999999999
test,B,10,profile_B_control,2,2026-07-21T20:00:00-03:00,2026-07-22T06:00:00-03:00,3.73,15.81,9.544908912691763,-6.265091087308237,0.3700000000000001,rising,rising,12.08,-2.84,7.569999999999999
test,B,10,profile_B_control,3,2026-07-21T16:00:00-03:00,2026-07-22T02:00:00-03:00,3.3,12.97,6.830535143439425,-6.139464856560576,-0.14000000000000012,falling,rising,9.670000000000002,-2.84,7.569999999999999
test,B,10,profile_B_control,4,2026-07-21T17:00:00-03:00,2026-07-22T03:00:00-03:00,3.22,13.77,7.64289893272422,-6.127101067275779,-0.07999999999999963,stable,rising,10.549999999999999,-2.84,7.569999999999999
test,B,10,profile_B_control,5,2026-07-21T21:00:00-03:00,2026-07-22T07:00:00-03:00,4.64,16.5,10.416599834231763,-6.0834001657682375,0.9099999999999997,rising,rising,11.86,-2.84,7.569999999999999
test,B,10,mixed_profile_candidate,1,2026-07-21T17:00:00-03:00,2026-07-22T03:00:00-03:00,3.22,13.77,7.03971011465921,-6.73028988534079,-0.07999999999999963,stable,rising,10.549999999999999,-2.790000000000001,7.569999999999999
test,B,10,mixed_profile_candidate,2,2026-07-21T19:00:00-03:00,2026-07-22T05:00:00-03:00,3.36,15.16,8.764145810109095,-6.395854189890905,0.1299999999999999,rising,rising,11.8,-2.790000000000001,7.569999999999999
test,B,10,mixed_profile_candidate,3,2026-07-21T20:00:00-03:00,2026-07-22T06:00:00-03:00,3.73,15.81,9.463690456823546,-6.346309543176455,0.3700000000000001,rising,rising,12.08,-2.790000000000001,7.569999999999999
test,B,10,mixed_profile_candidate,4,2026-07-21T16:00:00-03:00,2026-07-22T02:00:00-03:00,3.3,12.97,6.741062091407736,-6.228937908592265,-0.14000000000000012,falling,rising,9.670000000000002,-2.790000000000001,7.569999999999999
test,B,10,mixed_profile_candidate,5,2026-07-21T18:00:00-03:00,2026-07-22T04:00:00-03:00,3.23,14.49,8.405417950931524,-6.0845820490684766,0.009999999999999787,stable,rising,11.26,-2.790000000000001,7.569999999999999
test,B,10,age_mixed_candidate,1,2026-07-21T17:00:00-03:00,2026-07-22T03:00:00-03:00,3.22,13.77,7.03971011465921,-6.73028988534079,-0.07999999999999963,stable,rising,10.549999999999999,-2.790000000000001,7.569999999999999
test,B,10,age_mixed_candidate,2,2026-07-21T19:00:00-03:00,2026-07-22T05:00:00-03:00,3.36,15.16,8.764145810109095,-6.395854189890905,0.1299999999999999,rising,rising,11.8,-2.790000000000001,7.569999999999999
test,B,10,age_mixed_candidate,3,2026-07-21T20:00:00-03:00,2026-07-22T06:00:00-03:00,3.73,15.81,9.463690456823546,-6.346309543176455,0.3700000000000001,rising,rising,12.08,-2.790000000000001,7.569999999999999
test,B,10,age_mixed_candidate,4,2026-07-21T16:00:00-03:00,2026-07-22T02:00:00-03:00,3.3,12.97,6.741062091407736,-6.228937908592265,-0.14000000000000012,falling,rising,9.670000000000002,-2.790000000000001,7.569999999999999
