horizon_h,phase,subset,start_origin,end_origin,n,start_target,end_target,min_target_m,max_target_m,missing_features
12,validation,all,2025-12-11T06:00:00-03:00,2025-12-11T07:00:00-03:00,2,2025-12-11T18:00:00-03:00,2025-12-11T19:00:00-03:00,2.52,2.7,86472600:dH8|86510000:dH0.5|86510000:dH1|86510000:dH2|86510000:dH4
12,validation,all,2025-12-11T09:00:00-03:00,2025-12-11T09:00:00-03:00,1,2025-12-11T21:00:00-03:00,2025-12-11T21:00:00-03:00,2.6,2.6,86510000:dH4|86510000:dH8
12,validation,all,2025-12-11T11:00:00-03:00,2025-12-11T11:00:00-03:00,1,2025-12-11T23:00:00-03:00,2025-12-11T23:00:00-03:00,3.5,3.5,86510000:dH8
12,validation,all,2025-12-11T13:00:00-03:00,2025-12-11T13:00:00-03:00,1,2025-12-12T01:00:00-03:00,2025-12-12T01:00:00-03:00,3.91,3.91,86510000:dH8
12,validation,all,2025-12-11T17:00:00-03:00,2025-12-11T21:00:00-03:00,5,2025-12-12T05:00:00-03:00,2025-12-12T09:00:00-03:00,3.74,3.86,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,validation,all,2025-12-11T23:00:00-03:00,2025-12-12T02:00:00-03:00,4,2025-12-12T11:00:00-03:00,2025-12-12T14:00:00-03:00,3.62,3.7,86472600:dH8|86510000:dH1|86510000:dH2|86510000:dH4
12,validation,all,2025-12-12T06:00:00-03:00,2025-12-12T06:00:00-03:00,1,2025-12-12T18:00:00-03:00,2025-12-12T18:00:00-03:00,3.53,3.53,86510000:dH8
12,validation,all,2025-12-15T00:00:00-03:00,2025-12-15T01:00:00-03:00,2,2025-12-15T12:00:00-03:00,2025-12-15T13:00:00-03:00,3.12,3.13,86510000:dH1|86510000:dH2
12,validation,all,2025-12-15T03:00:00-03:00,2025-12-15T03:00:00-03:00,1,2025-12-15T15:00:00-03:00,2025-12-15T15:00:00-03:00,3.09,3.09,86510000:dH4
12,validation,all,2025-12-15T07:00:00-03:00,2025-12-15T07:00:00-03:00,1,2025-12-15T19:00:00-03:00,2025-12-15T19:00:00-03:00,2.64,2.64,86510000:dH8
12,validation,all,2025-12-15T23:00:00-03:00,2025-12-15T23:00:00-03:00,1,2025-12-16T11:00:00-03:00,2025-12-16T11:00:00-03:00,2.02,2.02,86510000:dH0.5
12,validation,all,2025-12-21T02:00:00-03:00,2025-12-21T03:00:00-03:00,2,2025-12-21T14:00:00-03:00,2025-12-21T15:00:00-03:00,1.56,1.58,86472600:dH1|86472600:dH2|86510000:dH1|86510000:dH2
12,validation,all,2025-12-21T05:00:00-03:00,2025-12-21T05:00:00-03:00,1,2025-12-21T17:00:00-03:00,2025-12-21T17:00:00-03:00,1.47,1.47,86472600:dH4|86510000:dH4
12,validation,all,2025-12-21T09:00:00-03:00,2025-12-21T09:00:00-03:00,1,2025-12-21T21:00:00-03:00,2025-12-21T21:00:00-03:00,1.24,1.24,86472600:dH8|86510000:dH8
12,validation,all,2025-12-27T23:00:00-03:00,2025-12-28T02:00:00-03:00,4,2025-12-28T11:00:00-03:00,2025-12-28T14:00:00-03:00,3.84,3.95,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8|86510000:dH1|86510000:dH2|86510000:dH4
12,validation,all,2025-12-28T04:00:00-03:00,2025-12-28T04:00:00-03:00,1,2025-12-28T16:00:00-03:00,2025-12-28T16:00:00-03:00,3.56,3.56,86472600:dH4
12,validation,all,2025-12-28T06:00:00-03:00,2025-12-28T06:00:00-03:00,1,2025-12-28T18:00:00-03:00,2025-12-28T18:00:00-03:00,3.09,3.09,86510000:dH8
12,validation,all,2025-12-28T08:00:00-03:00,2025-12-28T08:00:00-03:00,1,2025-12-28T20:00:00-03:00,2025-12-28T20:00:00-03:00,2.73,2.73,86472600:dH8
12,validation,all,2025-12-29T00:00:00-03:00,2025-12-29T01:00:00-03:00,2,2025-12-29T12:00:00-03:00,2025-12-29T13:00:00-03:00,3.97,3.97,86510000:dH1|86510000:dH2
12,validation,all,2025-12-29T03:00:00-03:00,2025-12-29T04:00:00-03:00,2,2025-12-29T15:00:00-03:00,2025-12-29T16:00:00-03:00,3.84,3.9,86510000:dH1|86510000:dH2|86510000:dH4
12,validation,all,2025-12-29T06:00:00-03:00,2025-12-29T07:00:00-03:00,2,2025-12-29T18:00:00-03:00,2025-12-29T19:00:00-03:00,3.67,3.71,86510000:dH4|86510000:dH8
12,validation,all,2025-12-29T10:00:00-03:00,2025-12-29T10:00:00-03:00,1,2025-12-29T22:00:00-03:00,2025-12-29T22:00:00-03:00,3.63,3.63,86510000:dH8
12,validation,all,2025-12-30T00:00:00-03:00,2025-12-30T01:00:00-03:00,2,2025-12-30T12:00:00-03:00,2025-12-30T13:00:00-03:00,3.8,3.84,86510000:dH0.5
12,validation,all,2025-12-31T00:00:00-03:00,2025-12-31T00:00:00-03:00,1,2025-12-31T12:00:00-03:00,2025-12-31T12:00:00-03:00,4.03,4.03,86510000:dH0.5
12,validation,all,2025-12-31T22:00:00-03:00,2025-12-31T22:00:00-03:00,1,2026-01-01T10:00:00-03:00,2026-01-01T10:00:00-03:00,4.68,4.68,86472000:H|86472000:dH0.5|86472000:dH1|86472000:dH2|86472000:dH4|86472000:dH8|86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8|86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,validation,all,2026-01-01T00:00:00-03:00,2026-01-01T23:00:00-03:00,24,2026-01-01T12:00:00-03:00,2026-01-02T11:00:00-03:00,3.49,4.83,86472000:H|86472000:dH0.5|86472000:dH1|86472000:dH2|86472000:dH4|86472000:dH8|86472600:dH2|86472600:dH4|86472600:dH8|86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8|86510000:dH1|86510000:dH2|86510000:dH4|86510000:dH8
12,validation,all,2026-01-02T01:00:00-03:00,2026-01-03T10:00:00-03:00,34,2026-01-02T13:00:00-03:00,2026-01-03T22:00:00-03:00,2.45,4.08,86472000:H|86472000:dH0.5|86472000:dH1|86472000:dH2|86472000:dH4|86472000:dH8|86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8|86510000:dH1|86510000:dH2|86510000:dH4|86510000:dH8
12,validation,all,2026-01-03T12:00:00-03:00,2026-01-09T00:00:00-03:00,133,2026-01-04T00:00:00-03:00,2026-01-09T12:00:00-03:00,1.53,3.89,86472000:H|86472000:dH0.5|86472000:dH1|86472000:dH2|86472000:dH4|86472000:dH8|86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8|86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8|86510000:dH0.5
12,validation,all,2026-01-09T02:00:00-03:00,2026-01-10T01:00:00-03:00,24,2026-01-09T14:00:00-03:00,2026-01-10T13:00:00-03:00,1.69,2.39,86472600:dH2|86472600:dH4|86472600:dH8|86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8|86510000:dH1|86510000:dH2|86510000:dH4|86510000:dH8
12,validation,all,2026-01-12T00:00:00-03:00,2026-01-12T05:00:00-03:00,6,2026-01-12T12:00:00-03:00,2026-01-12T17:00:00-03:00,3.18,3.21,86472000:H|86472000:dH0.5|86472000:dH1|86472000:dH2|86472000:dH4|86472000:dH8
12,validation,all,2026-01-12T08:00:00-03:00,2026-01-12T09:00:00-03:00,2,2026-01-12T20:00:00-03:00,2026-01-12T21:00:00-03:00,3.16,3.17,86472000:dH8
12,validation,all,2026-01-19T00:00:00-03:00,2026-01-19T00:00:00-03:00,1,2026-01-19T12:00:00-03:00,2026-01-19T12:00:00-03:00,2.25,2.25,86510000:dH0.5
12,validation,all,2026-01-21T05:00:00-03:00,2026-01-21T06:00:00-03:00,2,2026-01-21T17:00:00-03:00,2026-01-21T18:00:00-03:00,1.95,2.01,86510000:dH1|86510000:dH2
12,validation,all,2026-01-21T08:00:00-03:00,2026-01-21T08:00:00-03:00,1,2026-01-21T20:00:00-03:00,2026-01-21T20:00:00-03:00,1.77,1.77,86510000:dH4
12,validation,all,2026-01-21T12:00:00-03:00,2026-01-21T12:00:00-03:00,1,2026-01-22T00:00:00-03:00,2026-01-22T00:00:00-03:00,1.45,1.45,86510000:dH8
12,validation,all,2026-01-21T16:00:00-03:00,2026-01-21T17:00:00-03:00,2,2026-01-22T04:00:00-03:00,2026-01-22T05:00:00-03:00,2.1,2.2,86510000:dH1|86510000:dH2
12,validation,all,2026-01-21T19:00:00-03:00,2026-01-21T19:00:00-03:00,1,2026-01-22T07:00:00-03:00,2026-01-22T07:00:00-03:00,2.25,2.25,86510000:dH4
12,validation,all,2026-01-21T23:00:00-03:00,2026-01-21T23:00:00-03:00,1,2026-01-22T11:00:00-03:00,2026-01-22T11:00:00-03:00,2.21,2.21,86510000:dH8
12,validation,all,2026-01-22T15:00:00-03:00,2026-01-22T20:00:00-03:00,6,2026-01-23T03:00:00-03:00,2026-01-23T08:00:00-03:00,1.47,2.27,86472000:H|86472000:dH0.5|86472000:dH1|86472000:dH2|86472000:dH4|86472000:dH8
12,validation,all,2026-01-22T23:00:00-03:00,2026-01-23T03:00:00-03:00,5,2026-01-23T11:00:00-03:00,2026-01-23T15:00:00-03:00,2.01,2.21,86472000:dH8|86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8|86510000:dH1|86510000:dH2|86510000:dH4
12,validation,all,2026-01-23T06:00:00-03:00,2026-01-23T07:00:00-03:00,2,2026-01-23T18:00:00-03:00,2026-01-23T19:00:00-03:00,1.81,1.85,86472600:dH8|86510000:dH8
12,validation,all,2026-01-28T20:00:00-03:00,2026-01-28T22:00:00-03:00,3,2026-01-29T08:00:00-03:00,2026-01-29T10:00:00-03:00,1.03,1.36,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,validation,all,2026-01-29T00:00:00-03:00,2026-01-29T00:00:00-03:00,1,2026-01-29T12:00:00-03:00,2026-01-29T12:00:00-03:00,1.56,1.56,86500000:dH4
12,validation,all,2026-01-29T04:00:00-03:00,2026-01-29T04:00:00-03:00,1,2026-01-29T16:00:00-03:00,2026-01-29T16:00:00-03:00,1.67,1.67,86500000:dH8
12,validation,all,2026-01-30T21:00:00-03:00,2026-01-30T23:00:00-03:00,3,2026-01-31T09:00:00-03:00,2026-01-31T11:00:00-03:00,1.51,1.56,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,validation,all,2026-01-31T01:00:00-03:00,2026-01-31T01:00:00-03:00,1,2026-01-31T13:00:00-03:00,2026-01-31T13:00:00-03:00,1.53,1.53,86472600:dH4
12,validation,all,2026-01-31T05:00:00-03:00,2026-01-31T05:00:00-03:00,1,2026-01-31T17:00:00-03:00,2026-01-31T17:00:00-03:00,1.5,1.5,86472600:dH8
12,validation,all,2026-01-31T23:00:00-03:00,2026-01-31T23:00:00-03:00,1,2026-02-01T11:00:00-03:00,2026-02-01T11:00:00-03:00,1.54,1.54,86510000:dH0.5
12,validation,all,2026-02-01T23:00:00-03:00,2026-02-02T00:00:00-03:00,2,2026-02-02T11:00:00-03:00,2026-02-02T12:00:00-03:00,1.53,1.53,86510000:dH1|86510000:dH2
12,validation,all,2026-02-02T02:00:00-03:00,2026-02-02T02:00:00-03:00,1,2026-02-02T14:00:00-03:00,2026-02-02T14:00:00-03:00,1.51,1.51,86510000:dH4
12,validation,all,2026-02-02T06:00:00-03:00,2026-02-02T06:00:00-03:00,1,2026-02-02T18:00:00-03:00,2026-02-02T18:00:00-03:00,1.48,1.48,86510000:dH8
12,validation,all,2026-02-02T15:00:00-03:00,2026-02-02T16:00:00-03:00,2,2026-02-03T03:00:00-03:00,2026-02-03T04:00:00-03:00,1.09,1.12,86510000:dH1|86510000:dH2
12,validation,all,2026-02-02T18:00:00-03:00,2026-02-02T18:00:00-03:00,1,2026-02-03T06:00:00-03:00,2026-02-03T06:00:00-03:00,1.04,1.04,86510000:dH4
12,validation,all,2026-02-02T22:00:00-03:00,2026-02-02T22:00:00-03:00,1,2026-02-03T10:00:00-03:00,2026-02-03T10:00:00-03:00,1.18,1.18,86510000:dH8
12,validation,all,2026-02-03T08:00:00-03:00,2026-02-03T09:00:00-03:00,2,2026-02-03T20:00:00-03:00,2026-02-03T21:00:00-03:00,1.32,1.36,86510000:dH1|86510000:dH2
12,validation,all,2026-02-03T11:00:00-03:00,2026-02-03T11:00:00-03:00,1,2026-02-03T23:00:00-03:00,2026-02-03T23:00:00-03:00,1.25,1.25,86510000:dH4
12,validation,all,2026-02-03T15:00:00-03:00,2026-02-03T15:00:00-03:00,1,2026-02-04T03:00:00-03:00,2026-02-04T03:00:00-03:00,1.12,1.12,86510000:dH8
12,validation,all,2026-02-04T00:00:00-03:00,2026-02-04T01:00:00-03:00,2,2026-02-04T12:00:00-03:00,2026-02-04T13:00:00-03:00,1.64,1.66,86472000:dH1|86472000:dH2|86510000:dH0.5|86510000:dH1|86510000:dH2
12,validation,all,2026-02-04T03:00:00-03:00,2026-02-04T03:00:00-03:00,1,2026-02-04T15:00:00-03:00,2026-02-04T15:00:00-03:00,1.52,1.52,86472000:dH4|86510000:dH4
12,validation,all,2026-02-04T07:00:00-03:00,2026-02-04T07:00:00-03:00,1,2026-02-04T19:00:00-03:00,2026-02-04T19:00:00-03:00,1.23,1.23,86472000:dH8|86510000:dH8
12,validation,all,2026-02-04T10:00:00-03:00,2026-02-04T16:00:00-03:00,7,2026-02-04T22:00:00-03:00,2026-02-05T04:00:00-03:00,0.92,1.07,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,validation,all,2026-02-04T18:00:00-03:00,2026-02-04T20:00:00-03:00,3,2026-02-05T06:00:00-03:00,2026-02-05T08:00:00-03:00,1.08,1.51,86472600:dH8
12,validation,all,2026-02-05T06:00:00-03:00,2026-02-05T06:00:00-03:00,1,2026-02-05T18:00:00-03:00,2026-02-05T18:00:00-03:00,1.49,1.49,86510000:dH0.5
12,validation,all,2026-02-10T00:00:00-03:00,2026-02-10T01:00:00-03:00,2,2026-02-10T12:00:00-03:00,2026-02-10T13:00:00-03:00,1.3,1.32,86510000:dH1|86510000:dH2
12,validation,all,2026-02-10T03:00:00-03:00,2026-02-10T03:00:00-03:00,1,2026-02-10T15:00:00-03:00,2026-02-10T15:00:00-03:00,1.23,1.23,86510000:dH4
12,validation,all,2026-02-10T07:00:00-03:00,2026-02-10T07:00:00-03:00,1,2026-02-10T19:00:00-03:00,2026-02-10T19:00:00-03:00,1.06,1.06,86510000:dH8
12,validation,all,2026-02-10T15:00:00-03:00,2026-02-10T16:00:00-03:00,2,2026-02-11T03:00:00-03:00,2026-02-11T04:00:00-03:00,0.94,0.94,86510000:dH1|86510000:dH2
12,validation,all,2026-02-10T18:00:00-03:00,2026-02-10T18:00:00-03:00,1,2026-02-11T06:00:00-03:00,2026-02-11T06:00:00-03:00,0.96,0.96,86510000:dH4
12,validation,all,2026-02-10T22:00:00-03:00,2026-02-10T22:00:00-03:00,1,2026-02-11T10:00:00-03:00,2026-02-11T10:00:00-03:00,1.28,1.28,86510000:dH8
12,validation,all,2026-02-12T11:00:00-03:00,2026-02-13T00:00:00-03:00,14,2026-02-12T23:00:00-03:00,2026-02-13T12:00:00-03:00,0.91,1.28,86472000:H|86472000:dH0.5|86472000:dH1|86472000:dH2|86472000:dH4|86472000:dH8|86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8|86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,validation,all,2026-02-13T02:00:00-03:00,2026-02-13T02:00:00-03:00,1,2026-02-13T14:00:00-03:00,2026-02-13T14:00:00-03:00,1.1,1.1,86472000:dH4|86472600:dH4|86500000:dH4
12,validation,all,2026-02-13T06:00:00-03:00,2026-02-13T06:00:00-03:00,1,2026-02-13T18:00:00-03:00,2026-02-13T18:00:00-03:00,0.97,0.97,86472000:dH8|86472600:dH8|86500000:dH8
12,validation,all,2026-02-13T15:00:00-03:00,2026-02-13T15:00:00-03:00,1,2026-02-14T03:00:00-03:00,2026-02-14T03:00:00-03:00,0.88,0.88,86510000:dH0.5
12,validation,all,2026-02-14T08:00:00-03:00,2026-02-14T08:00:00-03:00,1,2026-02-14T20:00:00-03:00,2026-02-14T20:00:00-03:00,0.88,0.88,86510000:dH0.5
12,validation,all,2026-02-27T01:00:00-03:00,2026-02-27T01:00:00-03:00,1,2026-02-27T13:00:00-03:00,2026-02-27T13:00:00-03:00,0.86,0.86,86510000:dH0.5
12,validation,all,2026-03-22T16:00:00-03:00,2026-03-22T17:00:00-03:00,2,2026-03-23T04:00:00-03:00,2026-03-23T05:00:00-03:00,0.95,1.08,86510000:dH1|86510000:dH2
12,validation,all,2026-03-22T19:00:00-03:00,2026-03-22T19:00:00-03:00,1,2026-03-23T07:00:00-03:00,2026-03-23T07:00:00-03:00,1.69,1.69,86510000:dH4
12,validation,all,2026-03-22T23:00:00-03:00,2026-03-22T23:00:00-03:00,1,2026-03-23T11:00:00-03:00,2026-03-23T11:00:00-03:00,1.59,1.59,86510000:dH8
12,validation,all,2026-03-23T17:00:00-03:00,2026-03-23T17:00:00-03:00,1,2026-03-24T05:00:00-03:00,2026-03-24T05:00:00-03:00,2.73,2.73,86500000:dH0.5
12,validation,all,2026-03-30T19:00:00-03:00,2026-03-30T21:00:00-03:00,3,2026-03-31T07:00:00-03:00,2026-03-31T09:00:00-03:00,1.08,1.31,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,validation,all,2026-03-30T23:00:00-03:00,2026-03-30T23:00:00-03:00,1,2026-03-31T11:00:00-03:00,2026-03-31T11:00:00-03:00,1.36,1.36,86500000:dH4
12,validation,all,2026-03-31T03:00:00-03:00,2026-03-31T03:00:00-03:00,1,2026-03-31T15:00:00-03:00,2026-03-31T15:00:00-03:00,1.2,1.2,86500000:dH8
12,validation,all,2026-04-07T20:00:00-03:00,2026-04-07T20:00:00-03:00,1,2026-04-08T08:00:00-03:00,2026-04-08T08:00:00-03:00,1.31,1.31,86510000:dH0.5
12,validation,all,2026-04-28T14:00:00-03:00,2026-04-28T19:00:00-03:00,6,2026-04-29T02:00:00-03:00,2026-04-29T07:00:00-03:00,0.96,1.06,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,validation,all,2026-04-28T22:00:00-03:00,2026-04-28T23:00:00-03:00,2,2026-04-29T10:00:00-03:00,2026-04-29T11:00:00-03:00,0.91,0.92,86472600:dH8
12,validation,all,2026-05-01T08:00:00-03:00,2026-05-01T08:00:00-03:00,1,2026-05-01T20:00:00-03:00,2026-05-01T20:00:00-03:00,1.14,1.14,86510000:dH0.5
12,validation,all,2026-05-05T10:00:00-03:00,2026-05-05T10:00:00-03:00,1,2026-05-05T22:00:00-03:00,2026-05-05T22:00:00-03:00,2.52,2.52,86500000:dH0.5
12,validation,all,2026-05-07T10:00:00-03:00,2026-05-07T15:00:00-03:00,6,2026-05-07T22:00:00-03:00,2026-05-08T03:00:00-03:00,2.8,2.87,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,validation,all,2026-05-07T18:00:00-03:00,2026-05-07T19:00:00-03:00,2,2026-05-08T06:00:00-03:00,2026-05-08T07:00:00-03:00,2.97,2.98,86472600:dH8
12,validation,all,2026-05-15T16:00:00-03:00,2026-05-15T17:00:00-03:00,2,2026-05-16T04:00:00-03:00,2026-05-16T05:00:00-03:00,1.18,1.19,86510000:dH1|86510000:dH2
12,validation,all,2026-05-15T19:00:00-03:00,2026-05-15T19:00:00-03:00,1,2026-05-16T07:00:00-03:00,2026-05-16T07:00:00-03:00,1.32,1.32,86510000:dH4
12,validation,all,2026-05-15T23:00:00-03:00,2026-05-15T23:00:00-03:00,1,2026-05-16T11:00:00-03:00,2026-05-16T11:00:00-03:00,1.67,1.67,86510000:dH8
12,validation,all,2026-05-17T19:00:00-03:00,2026-05-17T19:00:00-03:00,1,2026-05-18T07:00:00-03:00,2026-05-18T07:00:00-03:00,1.5,1.5,86510000:dH0.5
12,validation,all,2026-05-18T15:00:00-03:00,2026-05-18T20:00:00-03:00,6,2026-05-19T03:00:00-03:00,2026-05-19T08:00:00-03:00,1.03,1.31,86472000:H|86472000:dH0.5|86472000:dH1|86472000:dH2|86472000:dH4|86472000:dH8
12,validation,all,2026-05-18T23:00:00-03:00,2026-05-19T00:00:00-03:00,2,2026-05-19T11:00:00-03:00,2026-05-19T12:00:00-03:00,1.42,1.45,86472000:dH8
12,validation,all,2026-05-22T13:00:00-03:00,2026-05-22T15:00:00-03:00,3,2026-05-23T01:00:00-03:00,2026-05-23T03:00:00-03:00,1.07,1.08,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,validation,all,2026-05-22T17:00:00-03:00,2026-05-22T17:00:00-03:00,1,2026-05-23T05:00:00-03:00,2026-05-23T05:00:00-03:00,1.15,1.15,86500000:dH4
12,validation,all,2026-05-22T21:00:00-03:00,2026-05-22T21:00:00-03:00,1,2026-05-23T09:00:00-03:00,2026-05-23T09:00:00-03:00,1.51,1.51,86500000:dH8
12,validation,all,2026-06-26T18:00:00-03:00,2026-06-26T20:00:00-03:00,3,2026-06-27T06:00:00-03:00,2026-06-27T08:00:00-03:00,2.13,2.14,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,validation,all,2026-06-26T22:00:00-03:00,2026-06-26T22:00:00-03:00,1,2026-06-27T10:00:00-03:00,2026-06-27T10:00:00-03:00,2.14,2.14,86472600:dH4
12,validation,all,2026-06-27T02:00:00-03:00,2026-06-27T02:00:00-03:00,1,2026-06-27T14:00:00-03:00,2026-06-27T14:00:00-03:00,2.18,2.18,86472600:dH8
12,validation,all,2026-06-28T07:00:00-03:00,2026-06-30T11:00:00-03:00,53,2026-06-28T19:00:00-03:00,2026-06-30T23:00:00-03:00,1.76,5.51,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,all,2026-07-01T00:00:00-03:00,2026-07-15T05:00:00-03:00,342,2026-07-01T12:00:00-03:00,2026-07-15T17:00:00-03:00,1.53,8.82,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8|86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,all,2026-07-16T11:00:00-03:00,2026-07-22T03:00:00-03:00,137,2026-07-16T23:00:00-03:00,2026-07-22T15:00:00-03:00,1.2,19.86,86472000:dH0.5|86472000:dH1|86472000:dH2|86472000:dH4|86472000:dH8|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8|86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8|86510000:dH0.5|86510000:dH1|86510000:dH2|86510000:dH4|86510000:dH8
12,test,all,2026-07-22T05:00:00-03:00,2026-07-22T16:00:00-03:00,12,2026-07-22T17:00:00-03:00,2026-07-23T04:00:00-03:00,14.51,18.95,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,all,2026-07-22T18:00:00-03:00,2026-07-23T19:00:00-03:00,26,2026-07-23T06:00:00-03:00,2026-07-24T07:00:00-03:00,7.39,13.68,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8|86510000:dH1|86510000:dH2|86510000:dH4|86510000:dH8
12,test,all,2026-07-25T13:00:00-03:00,2026-07-26T02:00:00-03:00,14,2026-07-26T01:00:00-03:00,2026-07-26T14:00:00-03:00,4.07,5.53,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,test,all,2026-08-06T12:00:00-03:00,2026-08-06T22:00:00-03:00,11,2026-08-07T00:00:00-03:00,2026-08-07T10:00:00-03:00,3.39,3.71,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,test,all,2026-08-07T01:00:00-03:00,2026-08-07T02:00:00-03:00,2,2026-08-07T13:00:00-03:00,2026-08-07T14:00:00-03:00,3.64,3.74,86472600:dH8
12,test,all,2026-08-14T14:00:00-03:00,2026-08-15T01:00:00-03:00,12,2026-08-15T02:00:00-03:00,2026-08-15T13:00:00-03:00,6.44,7.36,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,all,2026-08-24T17:00:00-03:00,2026-08-25T01:00:00-03:00,9,2026-08-25T05:00:00-03:00,2026-08-25T13:00:00-03:00,3.24,3.58,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8|86510000:dH1|86510000:dH2|86510000:dH4|86510000:dH8
12,test,all,2026-08-27T23:00:00-03:00,2026-08-28T00:00:00-03:00,2,2026-08-28T11:00:00-03:00,2026-08-28T12:00:00-03:00,3.13,3.14,86510000:dH1|86510000:dH2
12,test,all,2026-08-28T02:00:00-03:00,2026-08-28T02:00:00-03:00,1,2026-08-28T14:00:00-03:00,2026-08-28T14:00:00-03:00,2.94,2.94,86510000:dH4
12,test,all,2026-08-28T06:00:00-03:00,2026-08-28T06:00:00-03:00,1,2026-08-28T18:00:00-03:00,2026-08-28T18:00:00-03:00,2.12,2.12,86510000:dH8
12,test,all,2026-09-02T11:00:00-03:00,2026-09-02T13:00:00-03:00,3,2026-09-02T23:00:00-03:00,2026-09-03T01:00:00-03:00,5.23,5.38,86472600:H|86472600:dH0.5|86472600:dH1|86472600:dH2|86472600:dH4|86472600:dH8
12,test,all,2026-09-02T15:00:00-03:00,2026-09-02T15:00:00-03:00,1,2026-09-03T03:00:00-03:00,2026-09-03T03:00:00-03:00,5.1,5.1,86472600:dH4
12,test,all,2026-09-02T19:00:00-03:00,2026-09-02T19:00:00-03:00,1,2026-09-03T07:00:00-03:00,2026-09-03T07:00:00-03:00,4.93,4.93,86472600:dH8
12,test,all,2026-09-09T16:00:00-03:00,2026-09-09T17:00:00-03:00,2,2026-09-10T04:00:00-03:00,2026-09-10T05:00:00-03:00,3.24,3.29,86510000:dH1|86510000:dH2
12,test,all,2026-09-09T19:00:00-03:00,2026-09-09T19:00:00-03:00,1,2026-09-10T07:00:00-03:00,2026-09-10T07:00:00-03:00,3.17,3.17,86510000:dH4
12,test,all,2026-09-09T23:00:00-03:00,2026-09-09T23:00:00-03:00,1,2026-09-10T11:00:00-03:00,2026-09-10T11:00:00-03:00,3.17,3.17,86510000:dH8
12,test,high_target_ge_7m,2026-07-02T09:00:00-03:00,2026-07-03T19:00:00-03:00,35,2026-07-02T21:00:00-03:00,2026-07-04T07:00:00-03:00,7.06,8.82,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,high_target_ge_7m,2026-07-21T10:00:00-03:00,2026-07-22T03:00:00-03:00,18,2026-07-21T22:00:00-03:00,2026-07-22T15:00:00-03:00,7.38,19.86,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
12,test,high_target_ge_7m,2026-07-22T05:00:00-03:00,2026-07-22T16:00:00-03:00,12,2026-07-22T17:00:00-03:00,2026-07-23T04:00:00-03:00,14.51,18.95,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
