horizon_h,phase,origin,target_time,base_m,target_m,high_target_ge_7m,missing_feature_indices,missing_features
6,test,2026-07-07T05:00:00-03:00,2026-07-07T11:00:00-03:00,4.12,3.81,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-07T06:00:00-03:00,2026-07-07T12:00:00-03:00,4.06,3.75,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-07T07:00:00-03:00,2026-07-07T13:00:00-03:00,3.99,3.61,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-07T08:00:00-03:00,2026-07-07T14:00:00-03:00,3.94,3.38,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-07T09:00:00-03:00,2026-07-07T15:00:00-03:00,3.89,3.14,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-07T10:00:00-03:00,2026-07-07T16:00:00-03:00,3.86,2.94,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-07T11:00:00-03:00,2026-07-07T17:00:00-03:00,3.82,2.79,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-07T12:00:00-03:00,2026-07-07T18:00:00-03:00,3.77,2.71,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-07T13:00:00-03:00,2026-07-07T19:00:00-03:00,3.65,2.69,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-07T14:00:00-03:00,2026-07-07T20:00:00-03:00,3.44,2.76,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-07T15:00:00-03:00,2026-07-07T21:00:00-03:00,3.2,3.03,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-07T16:00:00-03:00,2026-07-07T22:00:00-03:00,2.98,3.53,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-07T17:00:00-03:00,2026-07-07T23:00:00-03:00,2.82,3.93,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-07T18:00:00-03:00,2026-07-08T00:00:00-03:00,2.72,4.12,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-07T19:00:00-03:00,2026-07-08T01:00:00-03:00,2.68,4.19,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-07T20:00:00-03:00,2026-07-08T02:00:00-03:00,2.73,4.16,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-07T21:00:00-03:00,2026-07-08T03:00:00-03:00,2.93,4.08,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-07T22:00:00-03:00,2026-07-08T04:00:00-03:00,3.41,3.97,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-07T23:00:00-03:00,2026-07-08T05:00:00-03:00,3.85,3.87,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-08T00:00:00-03:00,2026-07-08T06:00:00-03:00,4.09,3.77,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-08T01:00:00-03:00,2026-07-08T07:00:00-03:00,4.18,3.69,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-08T02:00:00-03:00,2026-07-08T08:00:00-03:00,4.17,3.63,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-08T03:00:00-03:00,2026-07-08T09:00:00-03:00,4.1,3.59,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-08T04:00:00-03:00,2026-07-08T10:00:00-03:00,4.0,3.56,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-08T05:00:00-03:00,2026-07-08T11:00:00-03:00,3.9,3.53,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-08T06:00:00-03:00,2026-07-08T12:00:00-03:00,3.79,3.51,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-08T07:00:00-03:00,2026-07-08T13:00:00-03:00,3.71,3.48,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-08T08:00:00-03:00,2026-07-08T14:00:00-03:00,3.65,3.46,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-08T09:00:00-03:00,2026-07-08T15:00:00-03:00,3.6,3.38,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-08T10:00:00-03:00,2026-07-08T16:00:00-03:00,3.57,3.21,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-08T11:00:00-03:00,2026-07-08T17:00:00-03:00,3.54,2.97,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-08T12:00:00-03:00,2026-07-08T18:00:00-03:00,3.51,2.73,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-08T13:00:00-03:00,2026-07-08T19:00:00-03:00,3.49,2.52,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-08T14:00:00-03:00,2026-07-08T20:00:00-03:00,3.47,2.36,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-08T15:00:00-03:00,2026-07-08T21:00:00-03:00,3.41,2.24,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-08T16:00:00-03:00,2026-07-08T22:00:00-03:00,3.26,2.26,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-08T17:00:00-03:00,2026-07-08T23:00:00-03:00,3.03,2.71,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-08T18:00:00-03:00,2026-07-09T00:00:00-03:00,2.79,3.25,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-08T19:00:00-03:00,2026-07-09T01:00:00-03:00,2.57,3.57,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-08T20:00:00-03:00,2026-07-09T02:00:00-03:00,2.39,3.7,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-08T21:00:00-03:00,2026-07-09T03:00:00-03:00,2.26,3.73,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-08T22:00:00-03:00,2026-07-09T04:00:00-03:00,2.23,3.7,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-08T23:00:00-03:00,2026-07-09T05:00:00-03:00,2.56,3.65,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-09T00:00:00-03:00,2026-07-09T06:00:00-03:00,3.14,3.58,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-09T01:00:00-03:00,2026-07-09T07:00:00-03:00,3.51,3.52,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-09T02:00:00-03:00,2026-07-09T08:00:00-03:00,3.68,3.46,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-09T03:00:00-03:00,2026-07-09T09:00:00-03:00,3.73,3.4,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-09T04:00:00-03:00,2026-07-09T10:00:00-03:00,3.71,3.36,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-09T05:00:00-03:00,2026-07-09T11:00:00-03:00,3.66,3.32,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-09T06:00:00-03:00,2026-07-09T12:00:00-03:00,3.6,3.28,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-09T07:00:00-03:00,2026-07-09T13:00:00-03:00,3.53,3.2,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-09T08:00:00-03:00,2026-07-09T14:00:00-03:00,3.47,3.03,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-09T09:00:00-03:00,2026-07-09T15:00:00-03:00,3.42,2.87,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-09T10:00:00-03:00,2026-07-09T16:00:00-03:00,3.37,2.58,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-09T11:00:00-03:00,2026-07-09T17:00:00-03:00,3.33,2.36,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-09T12:00:00-03:00,2026-07-09T18:00:00-03:00,3.29,2.18,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-09T13:00:00-03:00,2026-07-09T19:00:00-03:00,3.23,2.04,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-09T14:00:00-03:00,2026-07-09T20:00:00-03:00,3.08,1.94,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-09T15:00:00-03:00,2026-07-09T21:00:00-03:00,2.87,1.88,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-09T16:00:00-03:00,2026-07-09T22:00:00-03:00,2.63,1.99,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-09T17:00:00-03:00,2026-07-09T23:00:00-03:00,2.41,2.64,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-09T18:00:00-03:00,2026-07-10T00:00:00-03:00,2.23,3.24,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-09T19:00:00-03:00,2026-07-10T01:00:00-03:00,2.07,3.52,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-09T20:00:00-03:00,2026-07-10T02:00:00-03:00,1.96,3.62,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-09T21:00:00-03:00,2026-07-10T03:00:00-03:00,1.89,3.63,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-09T22:00:00-03:00,2026-07-10T04:00:00-03:00,1.92,3.59,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-09T23:00:00-03:00,2026-07-10T05:00:00-03:00,2.45,3.53,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-10T00:00:00-03:00,2026-07-10T06:00:00-03:00,3.13,3.47,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-10T01:00:00-03:00,2026-07-10T07:00:00-03:00,3.47,3.4,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-10T02:00:00-03:00,2026-07-10T08:00:00-03:00,3.61,3.34,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-10T03:00:00-03:00,2026-07-10T09:00:00-03:00,3.64,3.3,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-10T04:00:00-03:00,2026-07-10T10:00:00-03:00,3.61,3.26,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-10T05:00:00-03:00,2026-07-10T11:00:00-03:00,3.55,3.24,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-10T06:00:00-03:00,2026-07-10T12:00:00-03:00,3.48,3.21,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-10T07:00:00-03:00,2026-07-10T13:00:00-03:00,3.42,3.14,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-10T08:00:00-03:00,2026-07-10T14:00:00-03:00,3.36,2.99,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-10T09:00:00-03:00,2026-07-10T15:00:00-03:00,3.31,2.77,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-10T10:00:00-03:00,2026-07-10T16:00:00-03:00,3.27,2.54,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-10T11:00:00-03:00,2026-07-10T17:00:00-03:00,3.24,2.33,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-10T12:00:00-03:00,2026-07-10T18:00:00-03:00,3.22,2.14,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-10T13:00:00-03:00,2026-07-10T19:00:00-03:00,3.17,1.99,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-10T14:00:00-03:00,2026-07-10T20:00:00-03:00,3.03,1.87,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-10T15:00:00-03:00,2026-07-10T21:00:00-03:00,2.83,1.78,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-10T16:00:00-03:00,2026-07-10T22:00:00-03:00,2.6,1.75,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-10T17:00:00-03:00,2026-07-10T23:00:00-03:00,2.38,2.12,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-10T18:00:00-03:00,2026-07-11T00:00:00-03:00,2.18,2.85,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-10T19:00:00-03:00,2026-07-11T01:00:00-03:00,2.02,3.27,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-10T20:00:00-03:00,2026-07-11T02:00:00-03:00,1.9,3.44,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-10T21:00:00-03:00,2026-07-11T03:00:00-03:00,1.8,3.49,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-10T22:00:00-03:00,2026-07-11T04:00:00-03:00,1.75,3.48,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-10T23:00:00-03:00,2026-07-11T05:00:00-03:00,1.96,3.43,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-11T00:00:00-03:00,2026-07-11T06:00:00-03:00,2.69,3.38,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-11T01:00:00-03:00,2026-07-11T07:00:00-03:00,3.19,3.31,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-11T02:00:00-03:00,2026-07-11T08:00:00-03:00,3.41,3.26,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-11T03:00:00-03:00,2026-07-11T09:00:00-03:00,3.49,3.21,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-11T04:00:00-03:00,2026-07-11T10:00:00-03:00,3.48,3.17,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-11T05:00:00-03:00,2026-07-11T11:00:00-03:00,3.44,3.14,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-11T06:00:00-03:00,2026-07-11T12:00:00-03:00,3.39,3.12,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-11T07:00:00-03:00,2026-07-11T13:00:00-03:00,3.33,3.04,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-11T08:00:00-03:00,2026-07-11T14:00:00-03:00,3.27,2.88,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-11T09:00:00-03:00,2026-07-11T15:00:00-03:00,3.22,2.67,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-11T10:00:00-03:00,2026-07-11T16:00:00-03:00,3.17,2.44,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-11T11:00:00-03:00,2026-07-11T17:00:00-03:00,3.14,2.24,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-11T12:00:00-03:00,2026-07-11T18:00:00-03:00,3.12,2.05,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-11T13:00:00-03:00,2026-07-11T19:00:00-03:00,3.07,1.9,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-11T14:00:00-03:00,2026-07-11T20:00:00-03:00,2.93,1.77,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-11T15:00:00-03:00,2026-07-11T21:00:00-03:00,2.72,1.67,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-11T16:00:00-03:00,2026-07-11T22:00:00-03:00,2.5,1.58,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-11T17:00:00-03:00,2026-07-11T23:00:00-03:00,2.29,1.53,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-11T18:00:00-03:00,2026-07-12T00:00:00-03:00,2.09,1.68,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-11T19:00:00-03:00,2026-07-12T01:00:00-03:00,1.93,2.52,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-11T20:00:00-03:00,2026-07-12T02:00:00-03:00,1.8,3.12,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-11T21:00:00-03:00,2026-07-12T03:00:00-03:00,1.69,3.36,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-11T22:00:00-03:00,2026-07-12T04:00:00-03:00,1.6,3.45,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-11T23:00:00-03:00,2026-07-12T05:00:00-03:00,1.54,3.46,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-12T00:00:00-03:00,2026-07-12T06:00:00-03:00,1.58,3.44,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-12T01:00:00-03:00,2026-07-12T07:00:00-03:00,2.3,3.41,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-12T02:00:00-03:00,2026-07-12T08:00:00-03:00,3.01,3.37,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-12T03:00:00-03:00,2026-07-12T09:00:00-03:00,3.32,3.32,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-12T04:00:00-03:00,2026-07-12T10:00:00-03:00,3.43,3.29,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-12T05:00:00-03:00,2026-07-12T11:00:00-03:00,3.46,3.25,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-12T06:00:00-03:00,2026-07-12T12:00:00-03:00,3.45,3.17,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-12T07:00:00-03:00,2026-07-12T13:00:00-03:00,3.42,3.01,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-12T08:00:00-03:00,2026-07-12T14:00:00-03:00,3.38,2.79,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-12T09:00:00-03:00,2026-07-12T15:00:00-03:00,3.34,2.56,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-12T10:00:00-03:00,2026-07-12T16:00:00-03:00,3.29,2.35,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-12T11:00:00-03:00,2026-07-12T17:00:00-03:00,3.26,2.18,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-12T12:00:00-03:00,2026-07-12T18:00:00-03:00,3.19,2.05,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
6,test,2026-07-12T13:00:00-03:00,2026-07-12T19:00:00-03:00,3.05,1.96,False,18|19|20|21|22|23,86500000:H|86500000:dH0.5|86500000:dH1|86500000:dH2|86500000:dH4|86500000:dH8
